"DATETIME","Total(Watts)"
"07:15",4
"07:16",7
"07:17",9
"07:18",10
"07:19",10
"07:20",9
"07:21",10
"07:22",10
"07:23",11
"07:24",12
"07:25",11
"07:26",12
"07:27",12
"07:28",12
"07:29",12
"07:30",14
"07:31",12
"07:32",13
"07:33",13
"07:34",13
"07:35",12
"07:36",12
"07:37",14
"07:38",27
"07:39",62
"07:40",72
"07:41",67
"07:42",33
"07:43",24
"07:44",23
"07:45",21
"07:46",9
"07:47",8
"07:48",9
"07:49",10
"07:50",11
"07:51",12
"07:52",15
"07:53",13
"07:54",12
"07:55",19
"07:56",47
"07:57",62
"07:58",65
"07:59",68
"08:00",77
"08:01",62
"08:02",57
"08:03",55
"08:04",54
"08:05",56
"08:06",72
"08:07",76
"08:08",75
"08:09",78
"08:10",80
"08:11",84
"08:12",90
"08:13",84
"08:14",82
"08:15",70
"08:16",70
"08:17",86
"08:18",81
"08:19",82
"08:20",84
"08:21",87
"08:22",86
"08:23",86
"08:24",102
"08:25",104
"08:26",104
"08:27",100
"08:28",105
"08:29",107
"08:30",107
"08:31",108
"08:32",108
"08:33",111
"08:34",111
"08:35",112
"08:36",114
"08:37",109
"08:38",112
"08:39",114
"08:40",114
"08:41",116
"08:42",117
"08:43",117
"08:44",117
"08:45",116
"08:46",115
"08:47",118
"08:48",117
"08:49",124
"08:50",125
"08:51",126
"08:52",126
"08:53",128
"08:54",128
"08:55",129
"08:56",130
"08:57",130
"08:58",130
"08:59",130
"09:00",131
"09:01",131
"09:02",133
"09:03",134
"09:04",136
"09:05",136
"09:06",136
"09:07",138
"09:08",138
"09:09",138
"09:10",139
"09:11",138
"09:12",140
"09:13",141
"09:14",141
"09:15",141
"09:16",142
"09:17",140
"09:18",143
"09:19",143
"09:20",144
"09:21",145
"09:22",146
"09:23",146
"09:24",146
"09:25",146
"09:26",147
"09:27",148
"09:28",150
"09:29",147
"09:30",153
"09:31",153
"09:32",152
"09:33",153
"09:34",155
"09:35",151
"09:36",155
"09:37",155
"09:38",155
"09:39",157
"09:40",155
"09:41",155
"09:42",158
"09:43",156
"09:44",157
"09:45",158
"09:46",161
"09:47",174
"09:48",176
"09:49",184
"09:50",185
"09:51",185
"09:52",187
"09:53",188
"09:54",187
"09:55",189
"09:56",191
"09:57",191
"09:58",191
"09:59",190
"10:00",191
"10:01",193
"10:02",193
"10:03",195
"10:04",197
"10:05",196
"10:06",191
"10:07",198
"10:08",198
"10:09",198
"10:10",198
"10:11",199
"10:12",197
"10:13",221
"10:14",228
"10:15",236
"10:16",235
"10:17",239
"10:18",245
"10:19",246
"10:20",250
"10:21",253
"10:22",261
"10:23",278
"10:24",291
"10:25",301
"10:26",320
"10:27",333
"10:28",357
"10:29",368
"10:30",374
"10:31",383
"10:32",405
"10:33",411
"10:34",402
"10:35",403
"10:36",407
"10:37",399
"10:38",399
"10:39",408
"10:40",408
"10:41",414
"10:42",409
"10:43",416
"10:44",455
"10:45",450
"10:46",449
"10:47",447
"10:48",453
"10:49",456
"10:50",477
"10:51",490
"10:52",495
"10:53",492
"10:54",494
"10:55",515
"10:56",547
"10:57",541
"10:58",557
"10:59",573
"11:00",607
"11:01",622
"11:02",603
"11:03",618
"11:04",633
"11:05",641
"11:06",641
"11:07",659
"11:08",658
"11:09",656
"11:10",651
"11:11",690
"11:12",674
"11:13",665
"11:14",683
"11:15",703
"11:16",700
"11:17",706
"11:18",714
"11:19",719
"11:20",699
"11:21",698
"11:22",736
"11:23",823
"11:24",816
"11:25",814
"11:26",815
"11:27",829
"11:28",804
"11:29",838
"11:30",824
"11:31",818
"11:32",846
"11:33",854
"11:34",865
"11:35",868
"11:36",872
"11:37",855
"11:38",868
"11:39",875
"11:40",873
"11:41",865
"11:42",876
"11:43",881
"11:44",868
"11:45",883
"11:46",860
"11:47",871
"11:48",904
"11:49",947
"11:50",984
"11:51",1004
"11:52",1012
"11:53",1019
"11:54",1022
"11:55",1025
"11:56",1028
"11:57",1034
"11:58",1043
"11:59",954
"12:00",896
"12:01",1041
"12:02",1054
"12:03",1056
"12:04",994
"12:05",1043
"12:06",1046
"12:07",1045
"12:08",1048
"12:09",1052
"12:10",1061
"12:11",1084
"12:12",1116
"12:13",1115
"12:14",1120
"12:15",1111
"12:16",984
"12:17",1056
"12:18",1074
"12:19",737
"12:20",867
"12:21",863
"12:22",1136
"12:23",1065
"12:24",1145
"12:25",1160
"12:26",1179
"12:27",829
"12:28",982
"12:29",939
"12:30",1169
"12:31",1221
"12:32",1180
"12:33",1226
"12:34",1223
"12:35",1222
"12:36",1245
"12:37",1259
"12:38",1273
"12:39",1267
"12:40",1276
"12:41",1278
"12:42",1271
"12:43",1261
"12:44",1284
"12:45",1320
"12:46",1369
"12:47",1390
"12:48",1360
"12:49",1361
"12:50",1369
"12:51",1378
"12:52",1374
"12:53",1355
"12:54",1325
"12:55",1328
"12:56",1150
"12:57",1410
"12:58",1406
"12:59",1173
"13:00",1203
"13:01",1391
"13:02",1127
"13:03",603
"13:04",1366
"13:05",1395
"13:06",1304
"13:07",1404
"13:08",1403
"13:09",1404
"13:10",1403
"13:11",1412
"13:12",1409
"13:13",1415
"13:14",1426
"13:15",1447
"13:16",1462
"13:17",1497
"13:18",1534
"13:19",1554
"13:20",1536
"13:21",1558
"13:22",1555
"13:23",1468
"13:24",882
"13:25",1620
"13:26",1270
"13:27",1434
"13:28",1697
"13:29",1814
"13:30",1900
"13:31",1711
"13:32",1839
"13:33",1902
"13:34",1946
"13:35",1920
"13:36",1995
"13:37",2026
"13:38",2018
"13:39",1966
"13:40",1972
"13:41",1978
"13:42",1994
"13:43",1987
"13:44",2004
"13:45",2068
"13:46",2044
"13:47",2028
"13:48",2046
"13:49",1982
"13:50",1983
"13:51",1982
"13:52",1922
"13:53",1958
"13:54",1981
"13:55",1917
"13:56",726
"13:57",679
"13:58",1767
"13:59",1771
"14:00",1820
"14:01",1306
"14:02",761
"14:03",890
"14:04",476
"14:05",1770
"14:06",1316
"14:07",720
"14:08",505
"14:09",636
"14:10",698
"14:11",1461
"14:12",554
"14:13",544
"14:14",595
"14:15",595
"14:16",613
"14:17",758
"14:18",637
"14:19",705
"14:20",722
"14:21",681
"14:22",634
"14:23",791
"14:24",470
"14:25",386
"14:26",313
"14:27",248
"14:28",326
"14:29",297
"14:30",336
"14:31",356
"14:32",401
"14:33",426
"14:34",440
"14:35",466
"14:36",453
"14:37",757
"14:38",1612
"14:39",1597
"14:40",1072
"14:41",1369
"14:42",1662
"14:43",1666
"14:44",1652
"14:45",1646
"14:46",1579
"14:47",1018
"14:48",1000
"14:49",1552
"14:50",1527
"14:51",1498
"14:52",1499
"14:53",1334
"14:54",1477
"14:55",1481
"14:56",1477
"14:57",1423
"14:58",1451
"14:59",1539
"15:00",1540
"15:01",1562
"15:02",1472
"15:03",493
"15:04",420
"15:05",435
"15:06",335
"15:07",326
"15:08",346
"15:09",370
"15:10",307
"15:11",272
"15:12",283
"15:13",548
"15:14",493
"15:15",264
"15:16",528
"15:17",833
"15:18",359
"15:19",355
"15:20",420
"15:21",586
"15:22",763
"15:23",741
"15:24",711
"15:25",673
"15:26",630
"15:27",621
"15:28",572
"15:29",516
"15:30",459
"15:31",416
"15:32",390
"15:33",370
"15:34",321
"15:35",308
"15:36",286
"15:37",234
"15:38",198
"15:39",183
"15:40",173
"15:41",152
"15:42",138
"15:43",134
"15:44",120
"15:45",133
"15:46",129
"15:47",114
"15:48",107
"15:49",81
"15:50",80
"15:51",81
"15:52",87
"15:53",81
"15:54",85
"15:55",76
"15:56",76
"15:57",66
"15:58",68
"15:59",80
"16:00",80
"16:01",74
"16:02",74
"16:03",76
"16:04",66
"16:05",64
"16:06",57
"16:07",52
"16:08",49
"16:09",46
"16:10",42
"16:11",31
"16:12",22
"16:13",23
"16:14",23
"16:15",23
"16:16",22
"16:17",10
"16:18",9
"16:19",9
"16:20",8
"16:21",6
"16:22",4
"16:23",4
"16:24",4
"16:25",4
"16:26",4
"16:27",4
"16:28",4
"16:29",4
"16:30",4
"16:31",2
