"DATETIME","Total(Watts)"
"06:34",1
"06:35",1
"06:36",1
"06:37",1
"06:38",9
"06:39",10
"06:40",10
"06:41",10
"06:42",11
"06:43",10
"06:44",10
"06:45",10
"06:46",10
"06:47",11
"06:48",9
"06:49",10
"06:50",11
"06:51",10
"06:52",11
"06:53",11
"06:54",12
"06:55",11
"06:56",11
"06:57",11
"06:58",13
"06:59",11
"07:00",11
"07:01",12
"07:02",13
"07:03",12
"07:04",15
"07:05",12
"07:06",12
"07:07",11
"07:08",12
"07:09",14
"07:10",14
"07:11",12
"07:12",13
"07:13",12
"07:14",12
"07:15",13
"07:16",14
"07:17",12
"07:18",32
"07:19",61
"07:20",66
"07:21",80
"07:22",102
"07:23",114
"07:24",119
"07:25",102
"07:26",78
"07:27",66
"07:28",64
"07:29",66
"07:30",77
"07:31",76
"07:32",79
"07:33",88
"07:34",95
"07:35",99
"07:36",99
"07:37",104
"07:38",105
"07:39",103
"07:40",108
"07:41",104
"07:42",97
"07:43",91
"07:44",104
"07:45",122
"07:46",142
"07:47",154
"07:48",175
"07:49",196
"07:50",197
"07:51",203
"07:52",213
"07:53",214
"07:54",198
"07:55",171
"07:56",148
"07:57",130
"07:58",127
"07:59",132
"08:00",130
"08:01",135
"08:02",145
"08:03",154
"08:04",154
"08:05",161
"08:06",164
"08:07",164
"08:08",154
"08:09",150
"08:10",140
"08:11",125
"08:12",115
"08:13",108
"08:14",104
"08:15",108
"08:16",110
"08:17",116
"08:18",114
"08:19",107
"08:20",105
"08:21",100
"08:22",106
"08:23",114
"08:24",123
"08:25",124
"08:26",125
"08:27",125
"08:28",127
"08:29",124
"08:30",112
"08:31",98
"08:32",96
"08:33",92
"08:34",97
"08:35",100
"08:36",102
"08:37",107
"08:38",106
"08:39",105
"08:40",111
"08:41",113
"08:42",120
"08:43",116
"08:44",114
"08:45",124
"08:46",130
"08:47",133
"08:48",137
"08:49",149
"08:50",162
"08:51",172
"08:52",174
"08:53",168
"08:54",162
"08:55",164
"08:56",166
"08:57",170
"08:58",167
"08:59",176
"09:00",176
"09:01",180
"09:02",190
"09:03",199
"09:04",208
"09:05",214
"09:06",217
"09:07",222
"09:08",232
"09:09",233
"09:10",232
"09:11",239
"09:12",232
"09:13",230
"09:14",226
"09:15",220
"09:16",216
"09:17",222
"09:18",227
"09:19",232
"09:20",225
"09:21",216
"09:22",209
"09:23",204
"09:24",204
"09:25",213
"09:26",222
"09:27",250
"09:28",259
"09:29",255
"09:30",268
"09:31",274
"09:32",276
"09:33",280
"09:34",290
"09:35",295
"09:36",308
"09:37",314
"09:38",293
"09:39",281
"09:40",285
"09:41",284
"09:42",281
"09:43",256
"09:44",238
"09:45",238
"09:46",243
"09:47",246
"09:48",277
"09:49",297
"09:50",301
"09:51",314
"09:52",302
"09:53",276
"09:54",262
"09:55",266
"09:56",296
"09:57",338
"09:58",343
"09:59",311
"10:00",337
"10:01",386
"10:02",381
"10:03",397
"10:04",394
"10:05",389
"10:06",431
"10:07",519
"10:08",584
"10:09",573
"10:10",551
"10:11",565
"10:12",576
"10:13",605
"10:14",624
"10:15",674
"10:16",715
"10:17",696
"10:18",679
"10:19",648
"10:20",616
"10:21",625
"10:22",625
"10:23",589
"10:24",562
"10:25",507
"10:26",508
"10:27",509
"10:28",502
"10:29",523
"10:30",551
"10:31",578
"10:32",587
"10:33",596
"10:34",613
"10:35",626
"10:36",618
"10:37",588
"10:38",575
"10:39",531
"10:40",507
"10:41",490
"10:42",469
"10:43",472
"10:44",502
"10:45",498
"10:46",522
"10:47",578
"10:48",637
"10:49",692
"10:50",823
"10:51",945
"10:52",1034
"10:53",1064
"10:54",1022
"10:55",933
"10:56",876
"10:57",880
"10:58",924
