"DATETIME","Total(Watts)"
"07:15",3
"07:16",3
"07:17",3
"07:18",7
"07:19",10
"07:20",12
"07:21",13
"07:22",13
"07:23",12
"07:24",12
"07:25",12
"07:26",11
"07:27",14
"07:28",13
"07:29",15
"07:30",16
"07:31",15
"07:32",15
"07:33",16
"07:34",15
"07:35",15
"07:36",15
"07:37",16
"07:38",16
"07:39",24
"07:40",26
"07:41",47
"07:42",57
"07:43",58
"07:44",59
"07:45",72
"07:46",85
"07:47",86
"07:48",79
"07:49",68
"07:50",72
"07:51",84
"07:52",102
"07:53",105
"07:54",109
"07:55",113
"07:56",118
"07:57",122
"07:58",126
"07:59",119
"08:00",97
"08:01",97
"08:02",125
"08:03",126
"08:04",134
"08:05",148
"08:06",155
"08:07",163
"08:08",166
"08:09",167
"08:10",168
"08:11",170
"08:12",169
"08:13",178
"08:14",182
"08:15",184
"08:16",186
"08:17",186
"08:18",183
"08:19",182
"08:20",188
"08:21",196
"08:22",203
"08:23",213
"08:24",219
"08:25",227
"08:26",231
"08:27",235
"08:28",243
"08:29",245
"08:30",248
"08:31",249
"08:32",250
"08:33",257
"08:34",261
"08:35",268
"08:36",278
"08:37",281
"08:38",284
"08:39",285
"08:40",292
"08:41",299
"08:42",304
"08:43",310
"08:44",319
"08:45",320
"08:46",324
"08:47",331
"08:48",335
"08:49",338
"08:50",339
"08:51",335
"08:52",330
"08:53",330
"08:54",330
"08:55",331
"08:56",333
"08:57",333
"08:58",332
"08:59",334
"09:00",336
"09:01",340
"09:02",343
"09:03",346
"09:04",347
"09:05",352
"09:06",354
"09:07",357
"09:08",357
"09:09",361
"09:10",366
"09:11",372
"09:12",374
"09:13",378
"09:14",378
"09:15",384
"09:16",386
"09:17",388
"09:18",393
"09:19",402
"09:20",406
"09:21",413
"09:22",418
"09:23",427
"09:24",432
"09:25",440
"09:26",449
"09:27",455
"09:28",467
"09:29",477
"09:30",483
"09:31",487
"09:32",488
"09:33",488
"09:34",491
"09:35",497
"09:36",502
"09:37",503
"09:38",502
"09:39",500
"09:40",507
"09:41",505
"09:42",503
"09:43",498
"09:44",495
"09:45",497
"09:46",501
"09:47",503
"09:48",508
"09:49",516
"09:50",522
"09:51",526
"09:52",533
"09:53",542
"09:54",552
"09:55",559
"09:56",559
"09:57",555
"09:58",554
"09:59",564
"10:00",575
"10:01",584
"10:02",594
"10:03",597
"10:04",600
"10:05",601
"10:06",602
"10:07",603
"10:08",613
"10:09",615
"10:10",618
"10:11",614
"10:12",609
"10:13",598
"10:14",592
"10:15",591
"10:16",586
"10:17",589
"10:18",583
"10:19",574
"10:20",568
"10:21",569
"10:22",574
"10:23",588
"10:24",607
"10:25",641
"10:26",665
"10:27",690
"10:28",701
"10:29",697
"10:30",677
"10:31",660
"10:32",663
"10:33",660
"10:34",668
"10:35",677
"10:36",690
"10:37",695
"10:38",699
"10:39",699
"10:40",700
"10:41",702
"10:42",699
"10:43",702
"10:44",705
"10:45",710
"10:46",712
"10:47",704
"10:48",697
"10:49",695
"10:50",693
"10:51",683
"10:52",686
"10:53",691
"10:54",697
"10:55",690
"10:56",680
"10:57",665
"10:58",688
"10:59",834
"11:00",776
"11:01",900
"11:02",1038
"11:03",1118
"11:04",1143
"11:05",1069
"11:06",1049
"11:07",925
"11:08",896
"11:09",848
"11:10",780
"11:11",757
"11:12",733
"11:13",736
"11:14",736
"11:15",732
"11:16",723
"11:17",719
"11:18",719
"11:19",719
"11:20",773
"11:21",856
"11:22",859
"11:23",855
"11:24",953
"11:25",1056
"11:26",1052
"11:27",927
"11:28",934
"11:29",825
"11:30",698
"11:31",714
"11:32",858
"11:33",658
"11:34",665
"11:35",743
"11:36",944
"11:37",1047
"11:38",1012
"11:39",1016
"11:40",974
"11:41",1086
"11:42",1114
"11:43",1103
"11:44",1093
"11:45",1117
"11:46",1110
"11:47",1083
"11:48",1074
"11:49",1080
"11:50",1140
"11:51",1198
"11:52",1207
"11:53",1227
"11:54",1223
"11:55",1220
"11:56",975
"11:57",724
"11:58",824
"11:59",1009
"12:00",1079
"12:01",1241
"12:02",1280
"12:03",1311
"12:04",887
"12:05",975
"12:06",814
"12:07",953
"12:08",894
