"DATETIME","Total(Watts)"
"05:56",1
"05:57",2
"05:58",6
"05:59",8
"06:00",8
"06:01",8
"06:02",9
"06:03",8
"06:04",9
"06:05",10
"06:06",10
"06:07",10
"06:08",10
"06:09",10
"06:10",12
"06:11",10
"06:12",10
"06:13",10
"06:14",10
"06:15",10
"06:16",10
"06:17",10
"06:18",10
"06:19",10
"06:20",10
"06:21",10
"06:22",10
"06:23",20
"06:24",49
"06:25",60
"06:26",60
"06:27",61
"06:28",62
"06:29",66
"06:30",67
"06:31",69
"06:32",72
"06:33",75
"06:34",72
"06:35",77
"06:36",77
"06:37",78
"06:38",80
"06:39",82
"06:40",85
"06:41",86
"06:42",88
"06:43",88
"06:44",84
"06:45",91
"06:46",92
"06:47",96
"06:48",99
"06:49",100
"06:50",100
"06:51",101
"06:52",102
"06:53",104
"06:54",107
"06:55",106
"06:56",111
"06:57",114
"06:58",117
"06:59",124
"07:00",127
"07:01",133
"07:02",132
"07:03",134
"07:04",134
"07:05",134
"07:06",140
"07:07",143
"07:08",143
"07:09",144
"07:10",147
"07:11",147
"07:12",147
"07:13",152
"07:14",154
"07:15",158
"07:16",167
"07:17",176
"07:18",186
"07:19",192
"07:20",198
"07:21",197
"07:22",205
"07:23",211
"07:24",211
"07:25",210
"07:26",208
"07:27",204
"07:28",207
"07:29",204
"07:30",206
"07:31",209
"07:32",221
"07:33",228
"07:34",229
"07:35",224
"07:36",221
"07:37",217
"07:38",196
"07:39",169
"07:40",175
"07:41",171
"07:42",180
"07:43",195
"07:44",200
"07:45",200
"07:46",216
"07:47",231
"07:48",246
"07:49",252
"07:50",269
"07:51",306
"07:52",310
"07:53",301
"07:54",288
"07:55",287
"07:56",297
"07:57",295
"07:58",312
"07:59",302
"08:00",280
"08:01",307
"08:02",354
"08:03",367
"08:04",333
"08:05",285
"08:06",298
"08:07",322
"08:08",305
"08:09",364
"08:10",393
"08:11",415
"08:12",427
"08:13",440
"08:14",439
"08:15",429
"08:16",422
"08:17",424
"08:18",432
"08:19",453
"08:20",448
"08:21",441
"08:22",479
"08:23",472
"08:24",487
"08:25",469
"08:26",454
"08:27",498
"08:28",516
"08:29",488
"08:30",467
"08:31",469
"08:32",495
"08:33",517
"08:34",515
"08:35",462
"08:36",477
"08:37",510
"08:38",485
"08:39",485
"08:40",518
"08:41",556
"08:42",589
"08:43",612
"08:44",570
"08:45",492
"08:46",503
"08:47",542
"08:48",540
"08:49",545
"08:50",560
"08:51",572
"08:52",574
"08:53",585
"08:54",585
"08:55",611
"08:56",631
"08:57",613
"08:58",585
"08:59",573
"09:00",579
"09:01",611
"09:02",646
"09:03",671
"09:04",713
"09:05",743
"09:06",739
"09:07",725
"09:08",685
"09:09",632
"09:10",611
"09:11",647
"09:12",620
"09:13",572
"09:14",557
"09:15",495
"09:16",472
"09:17",495
"09:18",550
"09:19",593
"09:20",620
"09:21",616
"09:22",603
"09:23",597
"09:24",610
"09:25",611
"09:26",597
"09:27",564
"09:28",538
"09:29",501
"09:30",441
"09:31",394
"09:32",412
"09:33",425
"09:34",443
"09:35",454
"09:36",430
"09:37",399
"09:38",419
"09:39",394
"09:40",361
"09:41",342
"09:42",321
"09:43",301
"09:44",299
"09:45",299
"09:46",288
"09:47",273
"09:48",259
"09:49",247
"09:50",242
"09:51",246
"09:52",246
"09:53",243
"09:54",236
"09:55",239
"09:56",239
"09:57",241
"09:58",238
"09:59",233
"10:00",235
"10:01",237
"10:02",226
"10:03",226
"10:04",227
"10:05",227
"10:06",231
"10:07",231
"10:08",233
"10:09",240
"10:10",237
"10:11",239
"10:12",240
"10:13",241
"10:14",242
"10:15",246
"10:16",252
"10:17",251
"10:18",253
"10:19",256
