"DATETIME","Total(Watts)"
"07:25",3
"07:26",7
"07:27",6
"07:28",8
"07:29",9
"07:30",9
"07:31",10
"07:32",9
"07:33",11
"07:34",11
"07:35",11
"07:36",11
"07:37",13
"07:38",38
"07:39",46
"07:40",43
"07:41",43
"07:42",50
"07:43",51
"07:44",49
"07:45",50
"07:46",51
"07:47",49
"07:48",42
"07:49",40
"07:50",40
"07:51",43
"07:52",51
"07:53",55
"07:54",55
"07:55",55
"07:56",63
"07:57",70
"07:58",67
"07:59",62
"08:00",61
"08:01",58
"08:02",58
"08:03",69
"08:04",79
"08:05",85
"08:06",70
"08:07",44
"08:08",23
"08:09",20
"08:10",24
"08:11",27
"08:12",24
"08:13",43
"08:14",51
"08:15",44
"08:16",44
"08:17",41
"08:18",44
"08:19",42
"08:20",40
"08:21",22
"08:22",27
"08:23",23
"08:24",23
"08:25",23
"08:26",52
"08:27",58
"08:28",66
"08:29",63
"08:30",47
"08:31",46
"08:32",63
"08:33",69
"08:34",65
"08:35",64
"08:36",73
"08:37",93
"08:38",106
"08:39",103
"08:40",92
"08:41",97
"08:42",89
"08:43",94
"08:44",91
"08:45",101
"08:46",107
"08:47",112
"08:48",119
"08:49",114
"08:50",110
"08:51",94
"08:52",91
"08:53",92
"08:54",78
"08:55",60
"08:56",52
"08:57",64
"08:58",81
"08:59",87
"09:00",84
"09:01",65
"09:02",49
"09:03",39
"09:04",20
"09:05",20
"09:06",19
"09:07",21
"09:08",22
"09:09",24
"09:10",20
"09:11",20
"09:12",22
"09:13",23
"09:14",21
"09:15",22
"09:16",20
"09:17",20
"09:18",22
"09:19",19
"09:20",21
"09:21",22
"09:22",36
"09:23",83
"09:24",89
"09:25",84
"09:26",84
"09:27",85
"09:28",83
"09:29",108
"09:30",136
"09:31",177
"09:32",154
"09:33",138
"09:34",120
"09:35",110
"09:36",128
"09:37",138
"09:38",130
"09:39",122
"09:40",125
"09:41",111
"09:42",121
"09:43",109
"09:44",98
"09:45",94
"09:46",98
"09:47",113
"09:48",112
"09:49",86
"09:50",71
"09:51",71
"09:52",79
"09:53",89
"09:54",102
"09:55",149
"09:56",230
"09:57",257
"09:58",187
"09:59",149
"10:00",139
"10:01",159
"10:02",191
"10:03",224
"10:04",261
"10:05",278
"10:06",273
"10:07",257
"10:08",259
"10:09",289
"10:10",283
"10:11",252
"10:12",245
"10:13",308
"10:14",372
"10:15",318
"10:16",426
"10:17",614
"10:18",618
"10:19",573
"10:20",531
"10:21",436
"10:22",445
"10:23",458
"10:24",445
"10:25",460
"10:26",400
"10:27",357
"10:28",354
"10:29",436
"10:30",476
"10:31",503
"10:32",488
"10:33",490
"10:34",482
"10:35",429
"10:36",417
"10:37",399
"10:38",328
"10:39",329
"10:40",351
"10:41",335
"10:42",324
"10:43",319
"10:44",325
"10:45",348
"10:46",372
"10:47",361
"10:48",340
"10:49",329
"10:50",346
"10:51",394
"10:52",395
"10:53",386
"10:54",394
"10:55",440
"10:56",515
"10:57",569
"10:58",613
"10:59",574
"11:00",592
"11:01",600
"11:02",538
"11:03",617
"11:04",575
"11:05",547
"11:06",549
"11:07",534
"11:08",484
"11:09",471
"11:10",437
"11:11",449
"11:12",563
"11:13",665
"11:14",671
"11:15",485
"11:16",490
"11:17",590
"11:18",585
"11:19",587
"11:20",539
"11:21",531
"11:22",532
"11:23",441
"11:24",391
"11:25",386
"11:26",376
"11:27",389
"11:28",416
"11:29",452
"11:30",441
"11:31",561
"11:32",677
"11:33",521
"11:34",584
"11:35",493
"11:36",473
"11:37",462
"11:38",477
"11:39",478
"11:40",451
"11:41",471
"11:42",501
"11:43",436
"11:44",432
"11:45",402
"11:46",389
"11:47",446
"11:48",502
"11:49",472
"11:50",385
"11:51",390
"11:52",406
"11:53",390
"11:54",370
"11:55",375
"11:56",388
"11:57",398
"11:58",376
"11:59",372
"12:00",368
"12:01",382
"12:02",367
"12:03",343
"12:04",331
"12:05",369
"12:06",366
"12:07",355
"12:08",340
"12:09",351
"12:10",344
"12:11",328
"12:12",312
"12:13",328
"12:14",345
"12:15",353
"12:16",356
"12:17",349
"12:18",369
"12:19",349
"12:20",345
"12:21",341
"12:22",360
"12:23",467
"12:24",561
"12:25",622
"12:26",629
"12:27",662
"12:28",652
"12:29",641
"12:30",752
"12:31",756
"12:32",704
"12:33",680
"12:34",617
"12:35",587
"12:36",590
"12:37",581
"12:38",584
"12:39",594
"12:40",556
"12:41",470
"12:42",494
"12:43",521
"12:44",486
"12:45",497
"12:46",502
"12:47",462
"12:48",446
"12:49",413
"12:50",417
"12:51",463
"12:52",434
"12:53",382
"12:54",358
"12:55",322
"12:56",278
"12:57",276
"12:58",291
"12:59",290
"13:00",308
"13:01",348
"13:02",356
"13:03",350
"13:04",354
"13:05",340
"13:06",319
"13:07",340
"13:08",346
"13:09",342
"13:10",333
"13:11",310
"13:12",297
"13:13",313
"13:14",327
"13:15",311
"13:16",295
"13:17",288
"13:18",293
"13:19",327
"13:20",324
"13:21",323
"13:22",300
"13:23",287
"13:24",280
"13:25",283
"13:26",299
"13:27",312
"13:28",296
"13:29",284
"13:30",279
"13:31",278
"13:32",280
"13:33",284
"13:34",280
"13:35",270
"13:36",266
"13:37",257
"13:38",255
"13:39",242
"13:40",238
"13:41",250
"13:42",256
"13:43",246
"13:44",251
"13:45",252
"13:46",255
"13:47",254
"13:48",248
"13:49",239
"13:50",247
"13:51",246
"13:52",245
"13:53",254
"13:54",264
"13:55",264
"13:56",264
"13:57",265
"13:58",259
"13:59",251
"14:00",258
"14:01",263
"14:02",253
"14:03",235
"14:04",241
"14:05",257
"14:06",255
"14:07",250
"14:08",252
"14:09",269
"14:10",266
"14:11",259
"14:12",284
"14:13",305
"14:14",292
"14:15",292
"14:16",301
"14:17",307
"14:18",303
"14:19",291
"14:20",254
"14:21",220
"14:22",257
"14:23",256
"14:24",256
"14:25",292
"14:26",265
"14:27",237
"14:28",243
"14:29",230
"14:30",205
"14:31",219
"14:32",222
"14:33",230
"14:34",238
"14:35",222
"14:36",216
"14:37",220
"14:38",219
"14:39",205
"14:40",206
"14:41",191
"14:42",184
"14:43",191
"14:44",179
"14:45",172
"14:46",181
"14:47",170
"14:48",162
"14:49",166
"14:50",157
"14:51",158
"14:52",161
"14:53",161
"14:54",160
"14:55",154
"14:56",153
"14:57",158
"14:58",158
"14:59",158
"15:00",151
"15:01",151
"15:02",151
"15:03",147
"15:04",151
"15:05",153
"15:06",150
"15:07",148
"15:08",151
"15:09",152
"15:10",152
"15:11",161
"15:12",165
"15:13",163
"15:14",168
"15:15",170
"15:16",165
"15:17",168
"15:18",162
"15:19",160
"15:20",155
"15:21",166
"15:22",171
"15:23",182
"15:24",192
"15:25",172
"15:26",152
"15:27",142
"15:28",140
"15:29",151
"15:30",151
"15:31",151
"15:32",151
"15:33",151
"15:34",156
"15:35",152
"15:36",154
"15:37",168
"15:38",177
"15:39",164
"15:40",164
"15:41",164
"15:42",161
"15:43",178
"15:44",190
"15:45",189
"15:46",185
"15:47",179
"15:48",180
"15:49",186
"15:50",189
"15:51",190
"15:52",180
"15:53",160
"15:54",157
"15:55",146
"15:56",143
"15:57",149
"15:58",120
"15:59",107
"16:00",109
"16:01",118
"16:02",119
"16:03",106
"16:04",129
"16:05",136
"16:06",124
"16:07",130
"16:08",133
"16:09",92
"16:10",117
"16:11",127
"16:12",140
"16:13",122
"16:14",140
"16:15",125
"16:16",113
"16:17",112
"16:18",99
"16:19",103
"16:20",107
"16:21",98
"16:22",94
"16:23",87
"16:24",79
"16:25",76
"16:26",84
"16:27",81
"16:28",68
"16:29",72
"16:30",65
"16:31",65
"16:32",72
"16:33",63
"16:34",60
"16:35",60
"16:36",55
"16:37",47
"16:38",35
"16:39",16
"16:40",10
"16:41",10
"16:42",10
"16:43",9
"16:44",9
"16:45",8
"16:46",8
"16:47",8
"16:48",8
"16:49",9
"16:50",9
"16:51",9
"16:52",7
"16:53",5
"16:54",6
"16:55",6
"16:56",5
"16:57",5
"16:58",5
"16:59",6
"17:00",6
"17:01",4
"17:02",4
"17:03",4
"17:04",4
"17:05",4
"17:06",4
"17:07",4
"17:08",4
"17:09",4
"17:10",4
"17:11",2
