"DATETIME","Total(Watts)"
"05:24",1
"05:25",1
"05:26",1
"05:27",2
"05:28",5
"05:29",5
"05:30",7
"05:31",7
"05:32",7
"05:33",7
"05:34",7
"05:35",8
"05:36",8
"05:37",8
"05:38",8
"05:39",8
"05:40",8
"05:41",9
"05:42",9
"05:43",9
"05:44",9
"05:45",10
"05:46",10
"05:47",9
"05:48",9
"05:49",10
"05:50",9
"05:51",9
"05:52",10
"05:53",9
"05:54",9
"05:55",9
"05:56",10
"05:57",9
"05:58",10
"05:59",11
"06:00",11
"06:01",13
"06:02",10
"06:03",10
"06:04",10
"06:05",10
"06:06",10
"06:07",10
"06:08",10
"06:09",11
"06:10",12
"06:11",12
"06:12",12
"06:13",12
"06:14",11
"06:15",12
"06:16",10
"06:17",10
"06:18",11
"06:19",23
"06:20",56
"06:21",63
"06:22",64
"06:23",64
"06:24",66
"06:25",66
"06:26",64
"06:27",64
"06:28",63
"06:29",64
"06:30",62
"06:31",68
"06:32",71
"06:33",75
"06:34",77
"06:35",79
"06:36",80
"06:37",81
"06:38",80
"06:39",84
"06:40",83
"06:41",86
"06:42",89
"06:43",91
"06:44",88
"06:45",88
"06:46",90
"06:47",90
"06:48",93
"06:49",95
"06:50",97
"06:51",100
"06:52",100
"06:53",100
"06:54",100
"06:55",96
"06:56",94
"06:57",88
"06:58",89
"06:59",89
"07:00",91
"07:01",91
"07:02",100
"07:03",100
"07:04",106
"07:05",111
"07:06",115
"07:07",117
"07:08",122
"07:09",125
"07:10",128
"07:11",125
"07:12",129
"07:13",134
"07:14",139
"07:15",141
"07:16",147
"07:17",156
"07:18",164
"07:19",176
"07:20",190
"07:21",202
"07:22",215
"07:23",224
"07:24",225
"07:25",225
"07:26",226
"07:27",226
"07:28",226
"07:29",228
"07:30",230
"07:31",233
"07:32",244
"07:33",245
"07:34",248
"07:35",254
"07:36",257
"07:37",258
"07:38",262
"07:39",272
"07:40",273
"07:41",277
"07:42",273
"07:43",271
"07:44",269
"07:45",270
"07:46",275
"07:47",286
"07:48",295
"07:49",298
"07:50",295
"07:51",295
"07:52",313
"07:53",323
"07:54",332
"07:55",342
"07:56",342
"07:57",347
"07:58",345
"07:59",337
"08:00",342
"08:01",342
"08:02",343
"08:03",342
"08:04",340
"08:05",345
"08:06",356
"08:07",357
"08:08",361
"08:09",363
"08:10",357
"08:11",353
"08:12",354
"08:13",352
"08:14",346
"08:15",345
"08:16",342
"08:17",338
"08:18",347
"08:19",357
"08:20",366
"08:21",373
"08:22",384
"08:23",392
"08:24",390
"08:25",407
"08:26",413
"08:27",417
"08:28",421
"08:29",422
"08:30",413
"08:31",426
"08:32",428
"08:33",435
"08:34",438
"08:35",441
"08:36",443
"08:37",450
"08:38",451
"08:39",453
"08:40",454
"08:41",451
"08:42",440
"08:43",441
"08:44",438
"08:45",435
"08:46",438
"08:47",445
"08:48",448
"08:49",464
"08:50",464
"08:51",456
"08:52",445
"08:53",435
"08:54",427
"08:55",409
"08:56",426
"08:57",429
"08:58",424
"08:59",425
"09:00",435
"09:01",434
"09:02",450
"09:03",463
"09:04",472
"09:05",482
"09:06",486
"09:07",484
"09:08",497
"09:09",503
"09:10",509
"09:11",515
"09:12",519
"09:13",498
"09:14",518
"09:15",519
"09:16",518
"09:17",519
"09:18",523
"09:19",519
"09:20",537
"09:21",544
"09:22",550
"09:23",554
"09:24",552
"09:25",546
"09:26",526
"09:27",533
"09:28",535
"09:29",545
"09:30",562
"09:31",578
"09:32",597
"09:33",612
"09:34",619
"09:35",621
"09:36",617
"09:37",615
"09:38",613
"09:39",613
"09:40",615
"09:41",615
"09:42",620
"09:43",623
"09:44",609
"09:45",635
"09:46",642
"09:47",651
"09:48",655
"09:49",655
"09:50",644
"09:51",656
"09:52",658
"09:53",658
"09:54",656
"09:55",655
"09:56",655
"09:57",642
"09:58",643
"09:59",637
"10:00",630
"10:01",630
"10:02",630
"10:03",611
"10:04",638
"10:05",650
"10:06",652
"10:07",647
"10:08",640
"10:09",629
"10:10",622
"10:11",618
"10:12",629
"10:13",644
"10:14",664
"10:15",687
"10:16",704
"10:17",719
"10:18",725
"10:19",731
"10:20",735
"10:21",724
"10:22",751
"10:23",758
"10:24",761
"10:25",765
"10:26",763
"10:27",761
"10:28",755
"10:29",749
"10:30",736
"10:31",724
"10:32",710
"10:33",696
"10:34",681
"10:35",684
"10:36",696
"10:37",723
"10:38",750
"10:39",771
"10:40",784
"10:41",809
"10:42",823
"10:43",822
"10:44",798
"10:45",783
"10:46",810
"10:47",826
"10:48",838
"10:49",865
"10:50",880
"10:51",880
"10:52",863
"10:53",875
"10:54",858
"10:55",854
"10:56",868
"10:57",885
"10:58",882
"10:59",846
"11:00",901
"11:01",919
"11:02",933
"11:03",931
"11:04",880
"11:05",889
"11:06",934
"11:07",973
"11:08",957
"11:09",907
"11:10",910
"11:11",881
"11:12",824
"11:13",793
"11:14",783
"11:15",735
"11:16",744
"11:17",720
"11:18",705
"11:19",637
"11:20",677
"11:21",690
"11:22",705
"11:23",661
"11:24",690
"11:25",676
"11:26",611
"11:27",693
"11:28",790
"11:29",763
"11:30",614
"11:31",633
"11:32",714
"11:33",794
"11:34",731
"11:35",639
"11:36",610
"11:37",618
"11:38",773
"11:39",822
"11:40",866
"11:41",892
"11:42",871
