"DATETIME","Total(Watts)"
"06:46",1
"06:47",4
"06:48",8
"06:49",10
"06:50",11
"06:51",11
"06:52",12
"06:53",13
"06:54",14
"06:55",13
"06:56",14
"06:57",13
"06:58",14
"06:59",14
"07:00",14
"07:01",14
"07:02",15
"07:03",17
"07:04",15
"07:05",15
"07:06",14
"07:07",15
"07:08",16
"07:09",21
"07:10",44
"07:11",56
"07:12",57
"07:13",60
"07:14",61
"07:15",61
"07:16",61
"07:17",63
"07:18",64
"07:19",64
"07:20",61
"07:21",72
"07:22",73
"07:23",72
"07:24",74
"07:25",75
"07:26",76
"07:27",76
"07:28",79
"07:29",76
"07:30",83
"07:31",82
"07:32",84
"07:33",85
"07:34",84
"07:35",82
"07:36",76
"07:37",85
"07:38",86
"07:39",88
"07:40",87
"07:41",88
"07:42",93
"07:43",93
"07:44",95
"07:45",95
"07:46",96
"07:47",96
"07:48",96
"07:49",98
"07:50",99
"07:51",95
"07:52",101
"07:53",101
"07:54",100
"07:55",101
"07:56",105
"07:57",104
"07:58",104
"07:59",104
"08:00",104
"08:01",106
"08:02",103
"08:03",107
"08:04",110
"08:05",109
"08:06",109
"08:07",109
"08:08",110
"08:09",111
"08:10",112
"08:11",114
"08:12",107
"08:13",114
"08:14",116
"08:15",118
"08:16",118
"08:17",120
"08:18",119
"08:19",118
"08:20",123
"08:21",124
"08:22",124
"08:23",125
"08:24",126
"08:25",125
"08:26",128
"08:27",129
"08:28",128
"08:29",128
"08:30",128
"08:31",129
"08:32",130
"08:33",132
"08:34",132
"08:35",132
"08:36",132
"08:37",131
"08:38",133
"08:39",134
"08:40",135
"08:41",137
"08:42",138
"08:43",137
"08:44",140
"08:45",141
"08:46",142
"08:47",142
"08:48",141
"08:49",143
"08:50",138
"08:51",143
"08:52",144
"08:53",144
"08:54",147
"08:55",147
"08:56",147
"08:57",149
"08:58",148
"08:59",150
"09:00",152
"09:01",153
"09:02",150
"09:03",154
"09:04",153
"09:05",155
