"DATETIME","Total(Watts)"
"06:47",1
"06:48",1
"06:49",5
"06:50",7
"06:51",7
"06:52",7
"06:53",7
"06:54",7
"06:55",7
"06:56",7
"06:57",7
"06:58",7
"06:59",8
"07:00",8
"07:01",8
"07:02",9
"07:03",10
"07:04",7
"07:05",8
"07:06",7
"07:07",9
"07:08",10
"07:09",9
"07:10",10
"07:11",11
"07:12",12
"07:13",11
"07:14",9
"07:15",10
"07:16",10
"07:17",12
"07:18",17
"07:19",47
"07:20",69
"07:21",70
"07:22",73
"07:23",74
"07:24",74
"07:25",74
"07:26",74
"07:27",77
"07:28",79
"07:29",77
"07:30",76
"07:31",79
"07:32",79
"07:33",80
"07:34",79
"07:35",85
"07:36",97
"07:37",101
"07:38",94
"07:39",98
"07:40",109
"07:41",131
"07:42",140
"07:43",151
"07:44",156
"07:45",147
"07:46",150
"07:47",170
"07:48",171
"07:49",164
"07:50",153
"07:51",156
"07:52",167
"07:53",163
"07:54",153
"07:55",158
"07:56",173
"07:57",177
"07:58",175
"07:59",176
"08:00",176
"08:01",170
"08:02",176
"08:03",178
"08:04",184
"08:05",166
"08:06",184
"08:07",208
"08:08",217
"08:09",218
"08:10",235
"08:11",249
"08:12",244
"08:13",236
"08:14",274
"08:15",278
"08:16",276
"08:17",286
"08:18",321
"08:19",338
"08:20",333
"08:21",321
"08:22",349
"08:23",330
"08:24",336
"08:25",333
"08:26",325
"08:27",315
"08:28",304
"08:29",294
"08:30",292
"08:31",291
"08:32",302
"08:33",323
"08:34",321
"08:35",321
"08:36",331
"08:37",323
"08:38",305
"08:39",360
"08:40",390
"08:41",394
"08:42",403
"08:43",399
"08:44",376
"08:45",377
"08:46",440
"08:47",469
"08:48",477
"08:49",434
"08:50",373
"08:51",366
"08:52",320
"08:53",271
"08:54",244
"08:55",234
"08:56",236
"08:57",210
"08:58",189
"08:59",239
"09:00",268
"09:01",320
"09:02",332
"09:03",262
"09:04",242
"09:05",232
"09:06",298
"09:07",305
"09:08",227
"09:09",212
"09:10",276
"09:11",438
"09:12",474
"09:13",333
"09:14",249
"09:15",211
"09:16",200
"09:17",228
"09:18",252
"09:19",220
"09:20",200
"09:21",175
"09:22",158
"09:23",178
"09:24",233
"09:25",293
"09:26",331
"09:27",338
"09:28",307
"09:29",266
"09:30",230
"09:31",205
"09:32",195
"09:33",216
"09:34",226
"09:35",229
"09:36",228
"09:37",215
"09:38",221
"09:39",251
"09:40",287
"09:41",331
"09:42",290
"09:43",244
"09:44",244
"09:45",282
"09:46",373
"09:47",484
"09:48",396
"09:49",354
"09:50",370
"09:51",381
"09:52",354
"09:53",331
"09:54",334
"09:55",348
"09:56",340
"09:57",307
"09:58",307
"09:59",328
"10:00",324
"10:01",352
"10:02",372
"10:03",389
"10:04",443
"10:05",498
"10:06",552
"10:07",578
"10:08",523
"10:09",482
"10:10",481
"10:11",451
"10:12",453
"10:13",560
"10:14",640
"10:15",601
"10:16",520
"10:17",495
"10:18",499
"10:19",474
"10:20",526
"10:21",567
"10:22",545
"10:23",489
"10:24",484
"10:25",546
"10:26",647
"10:27",595
"10:28",552
"10:29",584
"10:30",677
"10:31",805
"10:32",701
"10:33",668
"10:34",756
"10:35",869
"10:36",804
"10:37",596
"10:38",510
"10:39",523
"10:40",521
"10:41",488
"10:42",473
"10:43",453
"10:44",454
"10:45",535
"10:46",499
"10:47",456
"10:48",400
"10:49",302
"10:50",220
"10:51",191
"10:52",205
"10:53",302
"10:54",433
"10:55",578
"10:56",642
"10:57",623
"10:58",533
"10:59",411
"11:00",358
"11:01",403
"11:02",543
"11:03",776
"11:04",928
"11:05",949
"11:06",997
"11:07",1001
"11:08",960
"11:09",848
"11:10",780
"11:11",768
"11:12",814
"11:13",850
"11:14",860
"11:15",900
"11:16",955
"11:17",976
"11:18",995
"11:19",961
"11:20",918
"11:21",918
"11:22",934
"11:23",919
"11:24",887
"11:25",771
"11:26",694
"11:27",689
"11:28",800
"11:29",896
"11:30",900
"11:31",906
"11:32",876
"11:33",920
"11:34",989
"11:35",978
"11:36",967
"11:37",977
"11:38",961
"11:39",896
"11:40",952
"11:41",921
"11:42",809
"11:43",798
"11:44",900
"11:45",936
"11:46",899
"11:47",914
"11:48",982
"11:49",1022
"11:50",1041
"11:51",1030
"11:52",1053
"11:53",1105
"11:54",1134
"11:55",1101
"11:56",1083
"11:57",1066
"11:58",1033
"11:59",1042
"12:00",1040
"12:01",1025
"12:02",1041
"12:03",1078
"12:04",1104
"12:05",1109
"12:06",1088
"12:07",1067
"12:08",1013
"12:09",981
"12:10",1027
"12:11",1083
"12:12",1247
"12:13",1237
"12:14",1222
"12:15",1201
"12:16",1219
"12:17",1271
"12:18",1264
"12:19",1278
"12:20",1360
"12:21",1434
"12:22",1387
"12:23",1352
"12:24",1327
"12:25",1444
"12:26",1474
"12:27",1325
"12:28",1252
"12:29",1164
"12:30",1335
"12:31",1371
"12:32",1107
"12:33",1073
"12:34",1203
"12:35",1405
"12:36",1451
"12:37",1328
"12:38",1059
"12:39",1467
"12:40",1491
"12:41",1448
"12:42",1338
"12:43",1335
"12:44",1407
"12:45",1633
"12:46",1299
"12:47",1320
"12:48",1306
"12:49",848
"12:50",916
"12:51",1051
"12:52",1697
"12:53",1497
"12:54",1240
"12:55",1012
"12:56",1193
"12:57",1041
"12:58",874
"12:59",824
"13:00",816
"13:01",906
"13:02",1091
"13:03",1183
"13:04",1061
"13:05",890
"13:06",841
"13:07",912
"13:08",927
"13:09",921
"13:10",935
"13:11",973
"13:12",997
"13:13",1028
"13:14",1056
"13:15",1162
"13:16",1299
"13:17",1188
"13:18",1176
"13:19",1150
"13:20",1238
"13:21",1305
"13:22",1289
"13:23",1445
"13:24",1392
"13:25",1746
"13:26",2406
"13:27",2708
"13:28",2410
"13:29",2072
"13:30",1595
"13:31",2075
"13:32",1567
"13:33",1270
"13:34",1058
"13:35",939
"13:36",874
"13:37",880
"13:38",1094
"13:39",795
"13:40",819
"13:41",1060
"13:42",1583
"13:43",1940
"13:44",2278
"13:45",1808
"13:46",1173
"13:47",948
"13:48",884
"13:49",943
"13:50",948
"13:51",945
"13:52",1000
"13:53",967
"13:54",828
"13:55",751
"13:56",811
"13:57",927
"13:58",919
"13:59",820
"14:00",806
"14:01",923
"14:02",1005
"14:03",975
"14:04",969
"14:05",1285
"14:06",1198
"14:07",1114
"14:08",1016
"14:09",1294
"14:10",1280
"14:11",1136
"14:12",1212
"14:13",2362
"14:14",1458
"14:15",855
"14:16",737
"14:17",668
"14:18",618
"14:19",608
"14:20",580
"14:21",511
"14:22",490
"14:23",444
"14:24",381
"14:25",367
"14:26",368
"14:27",381
"14:28",420
"14:29",513
"14:30",571
"14:31",575
"14:32",562
"14:33",548
"14:34",548
"14:35",555
"14:36",581
"14:37",580
"14:38",526
"14:39",492
"14:40",509
"14:41",622
"14:42",850
"14:43",1159
"14:44",1062
"14:45",887
"14:46",783
"14:47",860
"14:48",994
"14:49",1265
"14:50",2104
"14:51",1379
"14:52",1144
"14:53",926
"14:54",771
"14:55",633
"14:56",491
"14:57",382
"14:58",318
"14:59",283
"15:00",303
"15:01",307
"15:02",330
"15:03",396
"15:04",497
"15:05",647
"15:06",759
"15:07",845
"15:08",746
"15:09",794
"15:10",856
"15:11",885
"15:12",930
"15:13",1038
"15:14",1153
"15:15",1262
"15:16",1377
"15:17",1425
"15:18",1586
"15:19",1651
"15:20",1661
"15:21",1695
"15:22",2465
"15:23",3814
"15:24",3677
"15:25",3446
"15:26",3217
"15:27",3134
"15:28",3053
"15:29",2943
"15:30",2837
"15:31",2763
"15:32",1753
"15:33",2019
"15:34",1585
"15:35",1182
"15:36",1269
"15:37",934
"15:38",911
"15:39",828
"15:40",886
"15:41",987
"15:42",947
"15:43",888
"15:44",989
"15:45",809
"15:46",869
"15:47",939
"15:48",950
"15:49",967
"15:50",784
"15:51",500
"15:52",394
"15:53",383
"15:54",391
"15:55",406
"15:56",406
"15:57",407
"15:58",409
"15:59",425
"16:00",420
"16:01",415
"16:02",428
"16:03",437
"16:04",448
"16:05",448
"16:06",458
"16:07",482
"16:08",524
"16:09",521
"16:10",511
"16:11",499
"16:12",482
"16:13",457
"16:14",467
"16:15",466
"16:16",468
"16:17",471
"16:18",467
"16:19",452
"16:20",446
"16:21",438
"16:22",432
"16:23",423
"16:24",414
"16:25",405
"16:26",404
"16:27",402
"16:28",397
"16:29",393
"16:30",382
"16:31",376
"16:32",357
"16:33",372
"16:34",373
"16:35",375
"16:36",371
"16:37",370
"16:38",360
"16:39",374
"16:40",375
"16:41",369
"16:42",357
"16:43",347
"16:44",342
"16:45",356
"16:46",353
"16:47",355
"16:48",363
"16:49",375
"16:50",388
"16:51",529
"16:52",646
"16:53",686
"16:54",701
"16:55",727
"16:56",748
"16:57",755
"16:58",746
"16:59",766
"17:00",784
"17:01",810
"17:02",837
"17:03",833
"17:04",871
"17:05",849
"17:06",829
"17:07",839
"17:08",848
"17:09",823
"17:10",853
"17:11",860
"17:12",862
"17:13",865
"17:14",867
"17:15",836
"17:16",813
"17:17",790
"17:18",770
"17:19",749
"17:20",735
"17:21",737
"17:22",737
"17:23",748
"17:24",766
"17:25",773
"17:26",764
"17:27",789
"17:28",851
"17:29",848
"17:30",816
"17:31",762
"17:32",746
"17:33",729
"17:34",697
"17:35",686
"17:36",656
"17:37",624
"17:38",598
"17:39",564
"17:40",527
"17:41",496
"17:42",455
"17:43",358
"17:44",374
"17:45",422
"17:46",338
"17:47",324
"17:48",367
"17:49",350
"17:50",280
"17:51",260
"17:52",233
"17:53",228
"17:54",217
"17:55",202
"17:56",180
"17:57",162
"17:58",150
"17:59",137
"18:00",127
"18:01",122
"18:02",122
"18:03",118
"18:04",110
"18:05",107
"18:06",105
"18:07",96
"18:08",92
"18:09",85
"18:10",85
"18:11",82
"18:12",82
"18:13",81
"18:14",76
"18:15",74
"18:16",69
"18:17",65
"18:18",58
"18:19",54
"18:20",45
"18:21",38
"18:22",20
"18:23",15
"18:24",6
"18:25",6
"18:26",6
"18:27",3
"18:28",5
"18:29",5
"18:30",4
"18:31",4
"18:32",4
"18:33",4
"18:34",4
"18:35",4
"18:36",3
"18:37",3
"18:38",3
"18:39",2
