"DATETIME","Total(Watts)"
"06:05",1
"06:06",9
"06:07",9
"06:08",12
"06:09",15
"06:10",14
"06:11",12
"06:12",12
"06:13",12
"06:14",12
"06:15",26
"06:16",96
"06:17",94
"06:18",91
"06:19",86
"06:20",81
"06:21",77
"06:22",75
"06:23",73
"06:24",75
"06:25",78
"06:26",82
"06:27",88
"06:28",94
"06:29",98
"06:30",97
"06:31",97
"06:32",94
"06:33",89
"06:34",80
"06:35",81
"06:36",84
"06:37",94
"06:38",104
"06:39",117
"06:40",124
"06:41",125
"06:42",123
"06:43",120
"06:44",116
"06:45",117
"06:46",113
"06:47",115
"06:48",113
"06:49",105
"06:50",105
"06:51",111
"06:52",114
"06:53",116
"06:54",121
"06:55",124
"06:56",124
"06:57",123
"06:58",128
"06:59",131
"07:00",138
"07:01",143
"07:02",149
"07:03",151
"07:04",150
"07:05",149
"07:06",153
"07:07",156
"07:08",154
"07:09",155
"07:10",157
"07:11",161
"07:12",165
"07:13",168
"07:14",185
"07:15",209
"07:16",224
"07:17",227
"07:18",223
"07:19",221
"07:20",213
"07:21",209
"07:22",200
"07:23",204
"07:24",199
"07:25",191
"07:26",181
"07:27",176
"07:28",167
"07:29",156
"07:30",150
"07:31",167
"07:32",176
"07:33",184
"07:34",197
"07:35",202
"07:36",197
"07:37",199
"07:38",210
"07:39",220
"07:40",229
"07:41",243
"07:42",262
"07:43",283
"07:44",300
"07:45",312
"07:46",319
"07:47",327
"07:48",339
"07:49",342
"07:50",359
"07:51",371
"07:52",390
"07:53",423
"07:54",473
"07:55",533
"07:56",566
"07:57",563
"07:58",564
"07:59",541
"08:00",530
"08:01",527
"08:02",540
"08:03",514
"08:04",526
"08:05",524
"08:06",511
"08:07",492
"08:08",529
"08:09",545
"08:10",570
"08:11",569
"08:12",552
"08:13",577
"08:14",628
"08:15",623
"08:16",641
"08:17",660
"08:18",648
"08:19",625
"08:20",585
"08:21",552
"08:22",513
"08:23",509
"08:24",518
"08:25",510
"08:26",478
"08:27",453
"08:28",426
"08:29",412
"08:30",404
"08:31",394
"08:32",395
