"DATETIME","Total(Watts)"
"07:25",1
"07:26",6
"07:27",7
"07:28",7
"07:29",9
"07:30",10
"07:31",10
"07:32",10
"07:33",8
"07:34",7
"07:35",10
"07:36",10
"07:37",10
"07:38",10
"07:39",10
"07:40",10
"07:41",10
"07:42",10
"07:43",9
"07:44",6
"07:45",8
"07:46",10
"07:47",10
"07:48",10
"07:49",10
"07:50",10
"07:51",11
"07:52",10
"07:53",10
"07:54",10
"07:55",10
"07:56",10
"07:57",11
"07:58",10
"07:59",10
"08:00",10
"08:01",10
"08:02",12
"08:03",11
"08:04",11
"08:05",11
"08:06",13
"08:07",12
"08:08",12
"08:09",12
"08:10",14
"08:11",15
"08:12",14
"08:13",15
"08:14",12
"08:15",12
"08:16",14
"08:17",13
"08:18",22
"08:19",44
"08:20",47
"08:21",37
"08:22",25
"08:23",24
"08:24",25
"08:25",30
"08:26",29
"08:27",72
"08:28",67
"08:29",58
"08:30",49
"08:31",40
"08:32",24
"08:33",26
"08:34",26
"08:35",25
"08:36",23
"08:37",33
"08:38",59
"08:39",64
"08:40",63
"08:41",58
"08:42",53
"08:43",52
"08:44",49
"08:45",46
"08:46",44
"08:47",39
"08:48",44
"08:49",47
"08:50",49
"08:51",47
"08:52",43
"08:53",44
"08:54",45
"08:55",49
"08:56",48
"08:57",48
"08:58",39
"08:59",43
"09:00",44
"09:01",46
"09:02",47
"09:03",47
"09:04",40
"09:05",25
"09:06",24
"09:07",26
"09:08",29
"09:09",26
"09:10",61
"09:11",53
"09:12",46
"09:13",29
"09:14",25
"09:15",28
"09:16",26
"09:17",26
"09:18",50
"09:19",64
"09:20",63
"09:21",60
"09:22",59
"09:23",57
"09:24",57
"09:25",65
"09:26",67
"09:27",62
"09:28",48
"09:29",54
"09:30",63
"09:31",70
"09:32",69
"09:33",61
"09:34",52
"09:35",47
"09:36",47
"09:37",52
"09:38",61
"09:39",64
"09:40",54
"09:41",49
"09:42",51
"09:43",64
"09:44",64
"09:45",61
"09:46",64
"09:47",73
"09:48",68
"09:49",62
"09:50",71
"09:51",96
"09:52",92
"09:53",85
"09:54",98
"09:55",95
"09:56",84
"09:57",82
"09:58",82
"09:59",87
"10:00",86
"10:01",81
"10:02",70
"10:03",60
"10:04",51
"10:05",54
"10:06",67
"10:07",88
"10:08",125
"10:09",109
"10:10",82
"10:11",109
"10:12",123
"10:13",104
"10:14",98
"10:15",108
"10:16",94
"10:17",68
"10:18",53
"10:19",52
"10:20",69
"10:21",82
"10:22",79
"10:23",80
"10:24",83
"10:25",81
"10:26",74
"10:27",53
"10:28",53
"10:29",60
"10:30",58
"10:31",64
"10:32",62
"10:33",57
"10:34",62
