"DATETIME","Total(Watts)"
"05:51",1
"05:52",6
"05:53",8
"05:54",10
"05:55",10
"05:56",10
"05:57",10
"05:58",10
"05:59",11
"06:00",12
"06:01",12
"06:02",13
"06:03",14
"06:04",14
"06:05",16
"06:06",12
"06:07",12
"06:08",14
"06:09",14
"06:10",13
"06:11",13
"06:12",13
"06:13",15
"06:14",13
"06:15",13
"06:16",27
"06:17",49
"06:18",56
"06:19",52
"06:20",48
"06:21",48
"06:22",49
"06:23",52
"06:24",57
"06:25",62
"06:26",65
"06:27",73
"06:28",75
"06:29",78
"06:30",82
"06:31",83
"06:32",84
"06:33",89
"06:34",93
"06:35",95
"06:36",102
"06:37",109
"06:38",110
"06:39",112
"06:40",113
"06:41",114
"06:42",113
"06:43",109
"06:44",104
"06:45",100
"06:46",94
"06:47",92
"06:48",89
"06:49",87
"06:50",84
"06:51",82
"06:52",78
"06:53",75
"06:54",73
"06:55",74
"06:56",75
"06:57",77
"06:58",75
"06:59",77
"07:00",74
"07:01",80
"07:02",83
"07:03",100
"07:04",104
"07:05",104
"07:06",104
"07:07",107
"07:08",109
"07:09",110
"07:10",111
"07:11",114
"07:12",115
"07:13",115
"07:14",123
"07:15",126
"07:16",131
"07:17",136
"07:18",139
"07:19",143
"07:20",165
"07:21",175
"07:22",201
"07:23",226
"07:24",252
"07:25",268
"07:26",282
"07:27",290
"07:28",292
"07:29",303
"07:30",296
"07:31",282
"07:32",282
"07:33",281
"07:34",282
"07:35",282
"07:36",283
"07:37",284
"07:38",286
"07:39",291
"07:40",297
"07:41",304
"07:42",307
"07:43",300
"07:44",279
"07:45",273
"07:46",256
"07:47",240
"07:48",228
"07:49",218
"07:50",208
"07:51",201
"07:52",196
"07:53",188
"07:54",186
"07:55",185
"07:56",190
"07:57",196
"07:58",214
"07:59",237
"08:00",269
"08:01",304
"08:02",303
"08:03",339
"08:04",355
"08:05",365
"08:06",371
"08:07",385
"08:08",385
"08:09",418
"08:10",424
"08:11",425
"08:12",429
"08:13",424
"08:14",406
"08:15",380
"08:16",358
"08:17",347
"08:18",342
"08:19",333
"08:20",335
"08:21",324
"08:22",345
"08:23",358
"08:24",372
"08:25",375
"08:26",359
"08:27",328
"08:28",297
"08:29",275
"08:30",264
"08:31",270
"08:32",295
"08:33",329
"08:34",351
"08:35",365
"08:36",376
"08:37",393
"08:38",414
"08:39",433
"08:40",443
"08:41",448
"08:42",457
"08:43",463
"08:44",468
"08:45",475
"08:46",461
"08:47",469
"08:48",457
"08:49",445
"08:50",438
"08:51",430
"08:52",414
"08:53",425
"08:54",420
"08:55",409
"08:56",403
"08:57",397
"08:58",398
"08:59",411
"09:00",429
"09:01",448
"09:02",464
"09:03",477
"09:04",475
"09:05",458
"09:06",432
"09:07",414
"09:08",412
"09:09",423
"09:10",426
"09:11",459
"09:12",483
"09:13",509
"09:14",536
"09:15",553
"09:16",560
"09:17",543
"09:18",558
"09:19",557
"09:20",556
"09:21",559
"09:22",568
"09:23",569
"09:24",559
"09:25",558
"09:26",565
"09:27",573
"09:28",575
"09:29",585
"09:30",602
"09:31",615
"09:32",624
"09:33",629
"09:34",631
"09:35",609
"09:36",644
"09:37",658
"09:38",669
"09:39",674
"09:40",676
"09:41",674
"09:42",698
"09:43",707
"09:44",720
"09:45",730
"09:46",741
"09:47",762
"09:48",763
"09:49",771
"09:50",778
"09:51",782
"09:52",789
"09:53",792
"09:54",800
"09:55",808
"09:56",808
"09:57",794
"09:58",780
"09:59",768
"10:00",768
"10:01",769
"10:02",772
"10:03",780
"10:04",790
"10:05",798
"10:06",797
"10:07",781
"10:08",761
"10:09",739
"10:10",709
"10:11",657
"10:12",593
"10:13",509
"10:14",420
"10:15",349
"10:16",280
"10:17",233
"10:18",221
"10:19",231
"10:20",252
"10:21",253
"10:22",251
"10:23",253
"10:24",254
"10:25",252
"10:26",245
"10:27",239
"10:28",236
"10:29",236
"10:30",237
"10:31",238
"10:32",239
"10:33",238
"10:34",238
"10:35",239
"10:36",239
"10:37",239
"10:38",242
"10:39",242
"10:40",244
"10:41",251
"10:42",275
"10:43",276
"10:44",280
"10:45",281
"10:46",283
"10:47",283
"10:48",283
"10:49",287
"10:50",290
"10:51",300
"10:52",306
"10:53",315
"10:54",323
"10:55",329
"10:56",325
"10:57",337
"10:58",353
"10:59",378
"11:00",411
"11:01",456
"11:02",473
"11:03",495
"11:04",484
"11:05",467
"11:06",458
"11:07",537
"11:08",567
"11:09",615
"11:10",633
"11:11",503
"11:12",502
"11:13",526
"11:14",562
"11:15",558
"11:16",611
"11:17",593
"11:18",632
"11:19",662
"11:20",686
"11:21",705
"11:22",771
"11:23",814
"11:24",785
"11:25",837
"11:26",912
"11:27",961
"11:28",1076
"11:29",1154
"11:30",1207
"11:31",1234
"11:32",1193
"11:33",1088
"11:34",1096
"11:35",1080
"11:36",1054
"11:37",1065
"11:38",1086
"11:39",1133
"11:40",1149
"11:41",1228
"11:42",1237
"11:43",1323
"11:44",1415
"11:45",1339
"11:46",1349
"11:47",1133
"11:48",1088
"11:49",1096
"11:50",1148
"11:51",1177
"11:52",1160
"11:53",1195
"11:54",1205
"11:55",1192
"11:56",1195
"11:57",1173
"11:58",1181
"11:59",1227
"12:00",1210
"12:01",1203
"12:02",1216
"12:03",1234
"12:04",1262
"12:05",1207
"12:06",1221
"12:07",1167
"12:08",1171
"12:09",1122
"12:10",1070
"12:11",990
"12:12",950
"12:13",854
"12:14",933
"12:15",826
"12:16",699
"12:17",611
"12:18",758
"12:19",1018
"12:20",1013
"12:21",1020
"12:22",1043
"12:23",1068
"12:24",1080
"12:25",1096
"12:26",1122
"12:27",1142
"12:28",1174
"12:29",1160
"12:30",1240
"12:31",1198
"12:32",1245
"12:33",1409
"12:34",1157
"12:35",1115
"12:36",1266
"12:37",1181
"12:38",1202
"12:39",1357
"12:40",1381
"12:41",1477
"12:42",1443
"12:43",1473
"12:44",1515
"12:45",1569
"12:46",1624
"12:47",1687
"12:48",1761
"12:49",1827
"12:50",1786
"12:51",1790
"12:52",1786
"12:53",1789
"12:54",1789
"12:55",1749
"12:56",1685
"12:57",1656
"12:58",1637
"12:59",1627
"13:00",1614
"13:01",1618
"13:02",1618
"13:03",1614
"13:04",1627
"13:05",1640
"13:06",1659
"13:07",1661
"13:08",1654
"13:09",1645
"13:10",1655
"13:11",1672
"13:12",1687
"13:13",1699
"13:14",1727
"13:15",1757
"13:16",1780
"13:17",1801
"13:18",1800
"13:19",1800
"13:20",1858
"13:21",1888
"13:22",1943
"13:23",2010
"13:24",2066
"13:25",2118
"13:26",2175
"13:27",2232
"13:28",2285
"13:29",2206
"13:30",2053
"13:31",1910
"13:32",1792
"13:33",2068
"13:34",1798
"13:35",1599
"13:36",1370
"13:37",1250
"13:38",1244
"13:39",1024
"13:40",884
"13:41",863
"13:42",787
"13:43",737
"13:44",750
"13:45",770
"13:46",770
"13:47",775
"13:48",787
"13:49",798
"13:50",826
"13:51",952
"13:52",1816
"13:53",1636
"13:54",1654
"13:55",1028
"13:56",1300
"13:57",2539
"13:58",2709
"13:59",2512
"14:00",2585
"14:01",2535
"14:02",2512
"14:03",2404
"14:04",2462
"14:05",2461
"14:06",2456
"14:07",2441
"14:08",2489
"14:09",2541
"14:10",2518
"14:11",2581
"14:12",2637
"14:13",2738
"14:14",2619
"14:15",2294
"14:16",2528
"14:17",2697
"14:18",2663
"14:19",2589
"14:20",1494
"14:21",1780
"14:22",2549
"14:23",2654
"14:24",2649
"14:25",2607
"14:26",2606
"14:27",2595
"14:28",2555
"14:29",2546
"14:30",2546
"14:31",2511
"14:32",2498
"14:33",2389
"14:34",2423
"14:35",2484
"14:36",2519
"14:37",2555
"14:38",2555
"14:39",2543
"14:40",2537
"14:41",2504
"14:42",2499
"14:43",2490
"14:44",2504
"14:45",2545
"14:46",2595
"14:47",2627
"14:48",2633
"14:49",2621
"14:50",2610
"14:51",2621
"14:52",2616
"14:53",2634
"14:54",2584
"14:55",2515
"14:56",2538
"14:57",2627
"14:58",2634
"14:59",2657
"15:00",2685
"15:01",2713
"15:02",2744
"15:03",2743
"15:04",2731
"15:05",2718
"15:06",2667
"15:07",2656
"15:08",2689
"15:09",2677
"15:10",2690
"15:11",2696
"15:12",2711
"15:13",2741
"15:14",2738
"15:15",2703
"15:16",2680
"15:17",2695
"15:18",2682
"15:19",2683
"15:20",2680
"15:21",2683
"15:22",2758
"15:23",2777
"15:24",2810
"15:25",2866
"15:26",2804
"15:27",2782
"15:28",2841
"15:29",2826
"15:30",2813
"15:31",2821
"15:32",2798
"15:33",2800
"15:34",2789
"15:35",2788
"15:36",2780
"15:37",2773
"15:38",2775
"15:39",2774
"15:40",2776
"15:41",2783
"15:42",2772
"15:43",2758
"15:44",2745
"15:45",2749
"15:46",2750
"15:47",2738
"15:48",2748
"15:49",2750
"15:50",2731
"15:51",2734
"15:52",2761
"15:53",2780
"15:54",2789
"15:55",2779
"15:56",2780
"15:57",2780
"15:58",2783
"15:59",2785
"16:00",2742
"16:01",2785
"16:02",2782
"16:03",2784
"16:04",2784
"16:05",2787
"16:06",2788
"16:07",2788
"16:08",2789
"16:09",2790
"16:10",2792
"16:11",2792
"16:12",2792
"16:13",2792
"16:14",2792
"16:15",2791
"16:16",2790
"16:17",2787
"16:18",2789
"16:19",2789
"16:20",2780
"16:21",2771
"16:22",2770
"16:23",2759
"16:24",2751
"16:25",2739
"16:26",2734
"16:27",2731
"16:28",2733
"16:29",2733
"16:30",2736
"16:31",2743
"16:32",2744
"16:33",2748
"16:34",2748
"16:35",2748
"16:36",2744
"16:37",2744
"16:38",2734
"16:39",2724
"16:40",2723
"16:41",2716
"16:42",2715
"16:43",2712
"16:44",2709
"16:45",2708
"16:46",2710
"16:47",2719
"16:48",2718
"16:49",2716
"16:50",2710
"16:51",2697
"16:52",2687
"16:53",2680
"16:54",2676
"16:55",2679
"16:56",2676
"16:57",2669
"16:58",2664
"16:59",2657
"17:00",2655
"17:01",2653
"17:02",2652
"17:03",2649
"17:04",2649
"17:05",2642
"17:06",2635
"17:07",2627
"17:08",2626
"17:09",2619
"17:10",2618
"17:11",2607
"17:12",2606
"17:13",2604
"17:14",2592
"17:15",2576
"17:16",2428
"17:17",1752
"17:18",1162
"17:19",1281
"17:20",1409
"17:21",1895
"17:22",1395
"17:23",1319
"17:24",1302
"17:25",1438
"17:26",1462
"17:27",1447
"17:28",1643
"17:29",1964
"17:30",1074
"17:31",1026
"17:32",1065
"17:33",901
"17:34",1411
"17:35",2200
"17:36",2050
"17:37",1478
"17:38",1607
"17:39",1307
"17:40",1186
"17:41",1084
"17:42",1062
"17:43",927
"17:44",803
"17:45",944
"17:46",1000
"17:47",1291
"17:48",2113
"17:49",2345
"17:50",2563
"17:51",2568
