"DATETIME","Total(Watts)"
"05:34",1
"05:35",1
"05:36",1
"05:37",2
"05:38",2
"05:39",7
"05:40",8
"05:41",9
"05:42",8
"05:43",8
"05:44",8
"05:45",8
"05:46",9
"05:47",9
"05:48",11
"05:49",9
"05:50",11
"05:51",13
"05:52",13
"05:53",13
"05:54",12
"05:55",12
"05:56",12
"05:57",12
"05:58",11
"05:59",10
"06:00",13
"06:01",11
"06:02",12
"06:03",27
"06:04",63
"06:05",67
"06:06",69
"06:07",67
"06:08",70
"06:09",76
"06:10",73
"06:11",78
"06:12",87
"06:13",91
"06:14",87
"06:15",94
"06:16",100
"06:17",100
"06:18",98
"06:19",102
"06:20",103
"06:21",106
"06:22",107
"06:23",108
"06:24",106
"06:25",110
"06:26",112
"06:27",115
"06:28",116
"06:29",122
"06:30",127
"06:31",131
"06:32",130
"06:33",133
"06:34",133
"06:35",123
"06:36",132
"06:37",135
"06:38",138
"06:39",140
"06:40",135
"06:41",133
"06:42",133
"06:43",131
"06:44",133
"06:45",132
"06:46",137
"06:47",134
"06:48",138
"06:49",146
"06:50",152
"06:51",153
"06:52",158
"06:53",154
"06:54",153
"06:55",155
"06:56",151
"06:57",149
"06:58",148
"06:59",149
"07:00",152
"07:01",154
"07:02",163
"07:03",165
"07:04",171
"07:05",175
"07:06",173
"07:07",175
"07:08",178
"07:09",187
"07:10",189
"07:11",197
"07:12",198
"07:13",211
"07:14",210
"07:15",203
"07:16",195
"07:17",198
"07:18",182
"07:19",176
"07:20",178
"07:21",187
"07:22",190
"07:23",192
"07:24",188
"07:25",194
"07:26",187
"07:27",178
"07:28",177
"07:29",178
"07:30",193
"07:31",225
"07:32",264
"07:33",290
"07:34",284
"07:35",291
"07:36",313
"07:37",263
"07:38",197
"07:39",176
"07:40",171
"07:41",176
"07:42",189
"07:43",217
"07:44",260
"07:45",306
"07:46",314
"07:47",298
"07:48",284
"07:49",269
"07:50",298
"07:51",325
"07:52",355
"07:53",382
"07:54",401
"07:55",403
"07:56",406
"07:57",389
"07:58",373
"07:59",372
"08:00",373
"08:01",379
"08:02",401
"08:03",427
"08:04",430
"08:05",421
"08:06",414
"08:07",424
"08:08",431
"08:09",446
"08:10",442
"08:11",429
"08:12",423
"08:13",420
"08:14",421
"08:15",426
"08:16",425
"08:17",425
"08:18",402
"08:19",381
"08:20",357
"08:21",341
"08:22",322
"08:23",307
"08:24",301
"08:25",301
"08:26",292
"08:27",300
"08:28",300
"08:29",302
"08:30",302
"08:31",297
"08:32",285
"08:33",283
"08:34",294
"08:35",301
"08:36",302
"08:37",290
"08:38",279
"08:39",264
"08:40",272
"08:41",272
"08:42",275
"08:43",284
"08:44",288
"08:45",284
"08:46",308
"08:47",337
"08:48",379
"08:49",448
"08:50",508
"08:51",542
"08:52",601
"08:53",636
"08:54",766
"08:55",845
"08:56",885
"08:57",824
"08:58",760
"08:59",732
"09:00",695
"09:01",711
"09:02",688
"09:03",631
"09:04",583
"09:05",535
"09:06",587
"09:07",602
"09:08",605
"09:09",609
"09:10",599
"09:11",612
"09:12",616
"09:13",645
"09:14",687
"09:15",729
"09:16",741
"09:17",725
"09:18",707
"09:19",699
"09:20",726
"09:21",763
"09:22",792
"09:23",840
"09:24",831
"09:25",834
"09:26",868
"09:27",974
"09:28",1006
"09:29",975
"09:30",937
"09:31",892
"09:32",883
"09:33",772
"09:34",786
"09:35",809
"09:36",779
"09:37",795
"09:38",797
"09:39",843
"09:40",982
"09:41",1098
"09:42",1211
"09:43",1183
"09:44",1125
"09:45",1044
"09:46",1033
"09:47",1036
"09:48",1016
"09:49",1003
"09:50",1020
"09:51",1044
"09:52",1058
"09:53",1082
"09:54",1096
"09:55",1068
"09:56",1030
"09:57",1011
"09:58",1008
"09:59",960
"10:00",934
"10:01",870
"10:02",808
"10:03",760
"10:04",727
"10:05",691
"10:06",739
"10:07",800
"10:08",868
"10:09",890
"10:10",834
"10:11",738
"10:12",626
"10:13",615
"10:14",614
"10:15",620
"10:16",623
"10:17",619
"10:18",614
"10:19",649
"10:20",681
"10:21",694
"10:22",680
"10:23",647
"10:24",602
"10:25",609
"10:26",606
"10:27",628
"10:28",672
"10:29",766
