"DATETIME","Total(Watts)"
"05:54",1
"05:55",6
"05:56",7
"05:57",6
"05:58",6
"05:59",6
"06:00",7
"06:01",7
"06:02",7
"06:03",6
"06:04",8
"06:05",8
"06:06",9
"06:07",8
"06:08",8
"06:09",8
"06:10",7
"06:11",9
"06:12",8
"06:13",9
"06:14",8
"06:15",9
"06:16",8
"06:17",8
"06:18",7
"06:19",7
"06:20",6
"06:21",6
"06:22",6
"06:23",6
"06:24",6
"06:25",6
"06:26",7
"06:27",7
"06:28",7
"06:29",7
"06:30",6
"06:31",7
"06:32",7
"06:33",7
"06:34",7
"06:35",8
"06:36",8
"06:37",7
"06:38",8
"06:39",8
"06:40",7
"06:41",7
"06:42",7
"06:43",8
"06:44",9
"06:45",9
"06:46",9
"06:47",10
"06:48",10
"06:49",12
"06:50",10
"06:51",17
"06:52",20
"06:53",37
"06:54",58
"06:55",61
"06:56",64
"06:57",68
"06:58",70
"06:59",69
"07:00",67
"07:01",68
"07:02",72
"07:03",74
"07:04",85
"07:05",91
"07:06",99
"07:07",107
"07:08",117
"07:09",118
"07:10",113
"07:11",107
"07:12",101
"07:13",98
"07:14",95
"07:15",102
"07:16",104
"07:17",110
"07:18",112
"07:19",114
"07:20",104
"07:21",92
"07:22",79
"07:23",69
"07:24",63
"07:25",59
"07:26",54
"07:27",50
"07:28",46
"07:29",41
"07:30",40
"07:31",40
"07:32",39
"07:33",39
"07:34",38
"07:35",46
"07:36",54
"07:37",59
"07:38",63
"07:39",68
"07:40",70
"07:41",78
"07:42",96
"07:43",124
"07:44",156
"07:45",196
"07:46",225
"07:47",238
"07:48",237
"07:49",248
"07:50",255
"07:51",263
"07:52",272
"07:53",281
"07:54",273
"07:55",260
"07:56",246
"07:57",234
"07:58",244
"07:59",254
"08:00",279
"08:01",307
"08:02",331
"08:03",328
"08:04",351
"08:05",364
"08:06",376
"08:07",376
"08:08",373
"08:09",383
"08:10",413
"08:11",420
"08:12",407
"08:13",387
"08:14",383
"08:15",379
"08:16",387
"08:17",371
"08:18",357
"08:19",356
"08:20",353
"08:21",327
"08:22",303
"08:23",302
"08:24",343
"08:25",410
"08:26",439
"08:27",478
"08:28",532
"08:29",591
"08:30",647
"08:31",672
"08:32",609
"08:33",514
"08:34",431
"08:35",361
"08:36",288
"08:37",233
"08:38",193
"08:39",147
"08:40",115
"08:41",100
"08:42",90
"08:43",78
"08:44",76
"08:45",78
"08:46",82
"08:47",92
"08:48",101
"08:49",106
"08:50",115
"08:51",114
"08:52",103
"08:53",103
"08:54",111
"08:55",117
"08:56",113
"08:57",108
"08:58",109
"08:59",119
"09:00",136
"09:01",162
"09:02",177
"09:03",189
"09:04",199
"09:05",204
"09:06",230
"09:07",268
"09:08",327
"09:09",389
"09:10",457
"09:11",527
"09:12",590
"09:13",632
"09:14",652
"09:15",648
"09:16",620
"09:17",577
"09:18",547
"09:19",524
"09:20",528
"09:21",566
"09:22",598
"09:23",565
"09:24",537
"09:25",531
"09:26",571
"09:27",672
"09:28",782
"09:29",805
"09:30",756
"09:31",673
"09:32",616
"09:33",586
"09:34",555
"09:35",521
"09:36",494
"09:37",515
"09:38",546
"09:39",582
"09:40",611
"09:41",607
"09:42",566
"09:43",542
"09:44",501
"09:45",438
"09:46",372
"09:47",338
"09:48",332
"09:49",354
"09:50",355
"09:51",344
"09:52",330
"09:53",325
"09:54",329
"09:55",350
"09:56",383
"09:57",418
"09:58",438
"09:59",447
"10:00",459
"10:01",465
"10:02",486
"10:03",453
"10:04",401
"10:05",389
"10:06",440
"10:07",502
"10:08",614
"10:09",694
"10:10",752
"10:11",755
"10:12",704
"10:13",673
"10:14",693
"10:15",739
"10:16",768
"10:17",763
"10:18",764
"10:19",778
"10:20",810
"10:21",830
"10:22",804
"10:23",757
"10:24",719
"10:25",689
"10:26",732
"10:27",763
"10:28",800
"10:29",815
"10:30",824
"10:31",823
"10:32",784
"10:33",789
"10:34",816
"10:35",836
"10:36",833
"10:37",804
"10:38",745
"10:39",682
"10:40",636
"10:41",635
"10:42",652
"10:43",677
"10:44",700
"10:45",732
"10:46",719
"10:47",688
"10:48",693
"10:49",748
"10:50",802
"10:51",896
"10:52",955
"10:53",967
"10:54",940
"10:55",962
"10:56",1002
"10:57",1153
"10:58",1239
"10:59",1265
"11:00",1235
"11:01",1158
"11:02",1071
"11:03",994
"11:04",967
"11:05",921
"11:06",886
"11:07",850
"11:08",806
"11:09",777
"11:10",830
"11:11",907
"11:12",1002
"11:13",1091
"11:14",1164
"11:15",1207
"11:16",1227
"11:17",1245
"11:18",1236
"11:19",1169
"11:20",1130
"11:21",1058
"11:22",958
"11:23",897
"11:24",866
"11:25",826
"11:26",759
"11:27",725
"11:28",730
"11:29",731
"11:30",712
"11:31",680
"11:32",646
"11:33",627
"11:34",612
"11:35",612
"11:36",607
"11:37",609
"11:38",628
"11:39",658
"11:40",670
"11:41",683
"11:42",682
"11:43",667
"11:44",660
"11:45",679
"11:46",693
"11:47",740
"11:48",757
"11:49",789
"11:50",834
"11:51",879
"11:52",874
"11:53",849
"11:54",782
"11:55",751
"11:56",760
"11:57",776
"11:58",776
"11:59",774
"12:00",747
"12:01",677
"12:02",576
"12:03",507
"12:04",490
"12:05",504
"12:06",532
"12:07",545
"12:08",537
"12:09",530
"12:10",532
"12:11",532
"12:12",526
"12:13",516
"12:14",511
"12:15",508
"12:16",501
"12:17",454
"12:18",425
"12:19",376
"12:20",328
"12:21",308
"12:22",295
"12:23",298
"12:24",310
"12:25",338
"12:26",373
"12:27",398
"12:28",395
"12:29",370
"12:30",342
"12:31",330
"12:32",340
"12:33",347
"12:34",359
"12:35",398
"12:36",455
"12:37",510
"12:38",541
"12:39",562
"12:40",568
"12:41",591
"12:42",637
"12:43",708
"12:44",785
"12:45",882
"12:46",957
"12:47",1078
"12:48",1171
"12:49",1245
"12:50",1360
"12:51",1286
"12:52",1387
"12:53",1602
"12:54",1768
"12:55",1319
"12:56",1378
"12:57",1945
"12:58",2352
"12:59",1908
"13:00",1576
"13:01",1444
"13:02",1586
"13:03",1592
"13:04",1818
"13:05",1917
"13:06",1907
"13:07",2317
"13:08",1582
"13:09",1715
"13:10",1613
"13:11",1756
"13:12",1920
"13:13",2161
"13:14",3033
"13:15",3115
"13:16",3106
"13:17",2947
"13:18",2993
"13:19",2263
"13:20",1944
"13:21",1632
"13:22",1806
"13:23",1741
"13:24",1512
"13:25",2102
"13:26",2283
"13:27",1943
"13:28",2206
"13:29",1851
"13:30",1972
"13:31",2637
"13:32",2842
"13:33",2844
"13:34",2644
"13:35",2968
"13:36",3013
"13:37",3000
"13:38",2438
"13:39",2813
"13:40",3214
"13:41",3182
"13:42",2460
"13:43",2671
"13:44",3055
"13:45",3034
"13:46",2970
"13:47",3158
"13:48",3201
"13:49",3028
"13:50",2648
"13:51",3432
"13:52",2500
"13:53",2387
"13:54",2023
"13:55",1893
"13:56",1716
"13:57",2691
"13:58",3466
"13:59",3512
"14:00",3517
"14:01",3545
"14:02",3352
"14:03",3569
"14:04",3134
"14:05",3419
"14:06",2714
"14:07",2038
"14:08",2496
"14:09",3411
"14:10",3393
"14:11",2811
"14:12",3219
"14:13",3179
"14:14",3200
"14:15",3174
"14:16",3151
"14:17",3161
"14:18",3169
"14:19",3180
"14:20",3164
"14:21",3198
"14:22",3202
"14:23",3154
"14:24",2949
"14:25",3072
"14:26",3172
"14:27",3173
"14:28",2819
"14:29",3192
"14:30",3154
"14:31",3083
"14:32",3157
"14:33",3244
"14:34",3268
"14:35",3268
"14:36",3288
"14:37",3342
"14:38",3373
"14:39",3421
"14:40",3175
"14:41",3045
"14:42",3080
"14:43",3418
"14:44",3471
"14:45",2734
"14:46",2218
"14:47",2796
"14:48",2940
"14:49",3598
"14:50",3632
"14:51",3697
"14:52",3729
"14:53",3787
"14:54",3860
"14:55",3874
"14:56",3486
"14:57",3913
"14:58",3866
"14:59",3787
"15:00",3769
"15:01",3794
"15:02",3843
"15:03",3855
"15:04",3839
"15:05",3887
"15:06",3874
"15:07",3893
"15:08",3739
"15:09",2701
"15:10",2914
"15:11",2962
"15:12",3850
"15:13",4020
"15:14",3926
"15:15",3910
"15:16",3910
"15:17",3976
"15:18",3484
"15:19",2216
"15:20",2483
"15:21",2393
"15:22",2343
"15:23",3081
"15:24",3539
"15:25",3492
"15:26",3816
"15:27",2115
"15:28",3883
"15:29",3166
"15:30",3549
"15:31",3680
"15:32",3712
"15:33",3807
"15:34",3575
"15:35",3884
"15:36",3888
"15:37",3618
"15:38",3030
"15:39",2002
"15:40",957
"15:41",977
"15:42",1068
"15:43",1386
"15:44",1252
"15:45",1190
"15:46",1205
"15:47",2576
"15:48",3147
"15:49",1610
"15:50",2671
"15:51",2222
"15:52",1901
"15:53",1249
"15:54",1167
"15:55",1122
"15:56",1097
"15:57",1120
"15:58",1230
"15:59",1372
"16:00",1347
"16:01",1284
"16:02",1288
"16:03",1267
"16:04",1786
"16:05",2271
"16:06",3056
"16:07",3542
"16:08",3226
"16:09",3796
"16:10",3716
"16:11",3633
"16:12",3512
"16:13",3530
"16:14",3586
"16:15",3511
"16:16",3490
"16:17",3499
"16:18",3485
"16:19",3476
"16:20",3490
"16:21",3488
"16:22",3459
"16:23",3467
"16:24",3442
"16:25",3368
"16:26",3327
"16:27",3409
"16:28",3405
"16:29",3383
"16:30",3401
"16:31",3352
"16:32",3352
"16:33",3397
"16:34",3424
"16:35",3508
"16:36",2770
"16:37",2072
"16:38",1327
"16:39",1967
"16:40",2358
"16:41",3361
"16:42",3448
"16:43",3335
"16:44",3372
"16:45",3412
"16:46",3428
"16:47",3424
"16:48",3403
"16:49",3357
"16:50",3342
"16:51",3328
"16:52",3321
"16:53",3314
"16:54",3306
"16:55",3288
"16:56",3269
"16:57",3245
"16:58",3245
"16:59",3243
"17:00",3247
"17:01",3246
"17:02",3239
"17:03",3230
"17:04",3221
"17:05",3214
"17:06",3201
"17:07",3199
"17:08",3175
"17:09",3182
"17:10",3174
"17:11",3145
"17:12",3149
"17:13",3167
"17:14",3160
"17:15",3147
"17:16",3128
"17:17",3110
"17:18",3091
"17:19",3072
"17:20",3080
