"DATETIME","Total(Watts)"
"07:23",7
"07:24",8
"07:25",8
"07:26",8
"07:27",8
"07:28",8
"07:29",8
"07:30",8
"07:31",8
"07:32",8
"07:33",7
"07:34",8
"07:35",9
"07:36",8
"07:37",9
"07:38",8
"07:39",9
"07:40",9
"07:41",8
"07:42",7
"07:43",10
"07:44",10
"07:45",10
"07:46",11
"07:47",12
"07:48",13
"07:49",13
"07:50",12
"07:51",12
"07:52",10
"07:53",12
"07:54",10
"07:55",12
"07:56",12
"07:57",23
"07:58",57
"07:59",63
"08:00",62
"08:01",63
"08:02",63
"08:03",64
"08:04",70
"08:05",74
"08:06",79
"08:07",77
"08:08",82
"08:09",93
"08:10",99
"08:11",92
"08:12",92
"08:13",96
"08:14",100
"08:15",95
"08:16",92
"08:17",94
"08:18",87
"08:19",82
"08:20",89
"08:21",86
"08:22",84
"08:23",91
"08:24",92
"08:25",99
"08:26",100
"08:27",102
"08:28",116
"08:29",120
"08:30",121
"08:31",112
"08:32",119
"08:33",124
"08:34",138
"08:35",142
"08:36",159
"08:37",178
"08:38",189
"08:39",198
"08:40",210
"08:41",209
"08:42",218
"08:43",217
"08:44",210
"08:45",207
"08:46",205
"08:47",201
"08:48",204
"08:49",207
"08:50",203
"08:51",191
"08:52",188
"08:53",191
"08:54",183
"08:55",193
"08:56",204
"08:57",205
"08:58",217
"08:59",223
"09:00",214
"09:01",213
"09:02",226
"09:03",214
"09:04",218
"09:05",238
"09:06",242
"09:07",232
"09:08",221
"09:09",239
"09:10",246
"09:11",261
"09:12",302
"09:13",317
"09:14",319
"09:15",394
"09:16",412
"09:17",381
"09:18",362
"09:19",366
"09:20",350
"09:21",374
"09:22",381
"09:23",368
"09:24",344
"09:25",356
"09:26",357
"09:27",350
"09:28",342
"09:29",374
"09:30",400
"09:31",409
"09:32",476
"09:33",491
"09:34",482
"09:35",450
"09:36",441
"09:37",457
"09:38",478
"09:39",444
"09:40",427
"09:41",445
"09:42",434
"09:43",396
"09:44",427
"09:45",449
"09:46",416
"09:47",403
"09:48",447
"09:49",459
"09:50",439
"09:51",432
"09:52",452
"09:53",515
"09:54",570
"09:55",617
"09:56",582
"09:57",511
"09:58",471
"09:59",443
"10:00",486
"10:01",521
"10:02",500
"10:03",521
"10:04",528
