"DATETIME","Total(Watts)"
"07:30",5
"07:31",11
"07:32",11
"07:33",10
"07:34",11
"07:35",12
"07:36",12
"07:37",12
"07:38",12
"07:39",12
"07:40",13
"07:41",13
"07:42",14
"07:43",16
"07:44",17
"07:45",16
"07:46",14
"07:47",22
"07:48",53
"07:49",78
"07:50",82
"07:51",81
"07:52",83
"07:53",92
"07:54",96
"07:55",103
"07:56",93
"07:57",113
"07:58",122
"07:59",121
"08:00",128
"08:01",165
"08:02",155
"08:03",141
"08:04",155
"08:05",154
"08:06",144
"08:07",121
"08:08",118
"08:09",130
"08:10",154
"08:11",157
"08:12",156
"08:13",154
"08:14",157
"08:15",156
"08:16",157
"08:17",175
"08:18",186
"08:19",189
"08:20",206
"08:21",208
"08:22",215
"08:23",219
"08:24",230
"08:25",231
"08:26",232
"08:27",225
"08:28",217
"08:29",224
"08:30",246
"08:31",255
"08:32",255
"08:33",253
"08:34",251
"08:35",232
"08:36",226
"08:37",239
"08:38",232
"08:39",237
"08:40",239
"08:41",232
"08:42",219
"08:43",215
"08:44",207
"08:45",191
"08:46",166
"08:47",156
"08:48",151
"08:49",161
"08:50",156
"08:51",159
"08:52",192
"08:53",213
"08:54",214
"08:55",189
"08:56",184
"08:57",177
"08:58",167
"08:59",161
"09:00",161
"09:01",159
"09:02",155
"09:03",155
"09:04",144
"09:05",155
"09:06",156
"09:07",155
"09:08",159
"09:09",160
"09:10",160
"09:11",162
"09:12",162
"09:13",164
"09:14",165
"09:15",163
"09:16",167
"09:17",166
"09:18",170
"09:19",167
"09:20",160
"09:21",166
"09:22",171
"09:23",172
"09:24",172
"09:25",176
"09:26",176
"09:27",173
"09:28",174
"09:29",178
"09:30",182
"09:31",181
"09:32",182
"09:33",183
"09:34",160
"09:35",187
"09:36",188
"09:37",146
"09:38",170
"09:39",200
"09:40",204
"09:41",210
"09:42",210
"09:43",213
"09:44",213
"09:45",210
"09:46",193
"09:47",224
"09:48",216
"09:49",205
"09:50",180
"09:51",210
"09:52",208
"09:53",206
"09:54",202
"09:55",212
"09:56",232
"09:57",241
"09:58",260
"09:59",283
"10:00",298
"10:01",312
"10:02",316
"10:03",301
"10:04",331
"10:05",332
"10:06",321
"10:07",350
"10:08",345
"10:09",351
"10:10",303
"10:11",389
"10:12",415
"10:13",421
"10:14",441
"10:15",506
"10:16",556
"10:17",583
"10:18",627
"10:19",690
"10:20",703
"10:21",686
"10:22",644
"10:23",557
"10:24",479
"10:25",512
"10:26",646
"10:27",724
"10:28",794
"10:29",806
"10:30",780
"10:31",680
"10:32",727
"10:33",726
"10:34",555
"10:35",461
"10:36",436
"10:37",450
"10:38",434
"10:39",423
"10:40",415
"10:41",424
"10:42",443
"10:43",461
"10:44",392
"10:45",297
"10:46",233
"10:47",233
"10:48",371
"10:49",224
"10:50",418
"10:51",565
"10:52",562
"10:53",574
"10:54",532
"10:55",555
"10:56",571
"10:57",576
"10:58",575
"10:59",581
"11:00",592
"11:01",616
"11:02",637
"11:03",643
"11:04",640
"11:05",668
"11:06",641
"11:07",625
"11:08",651
"11:09",680
"11:10",671
"11:11",693
"11:12",712
"11:13",701
"11:14",730
"11:15",744
"11:16",735
"11:17",737
"11:18",747
"11:19",732
"11:20",728
"11:21",720
"11:22",717
"11:23",677
"11:24",765
"11:25",767
"11:26",801
"11:27",791
"11:28",795
"11:29",807
"11:30",805
"11:31",830
"11:32",841
"11:33",844
"11:34",375
"11:35",623
"11:36",887
"11:37",898
"11:38",930
"11:39",966
"11:40",1044
"11:41",1098
"11:42",1150
"11:43",1171
"11:44",1145
"11:45",1131
"11:46",981
"11:47",1261
"11:48",1288
"11:49",1366
"11:50",1375
"11:51",1429
"11:52",1363
"11:53",1281
"11:54",1073
"11:55",1230
"11:56",998
"11:57",1254
"11:58",924
"11:59",1145
"12:00",669
"12:01",724
"12:02",665
"12:03",1405
"12:04",1311
"12:05",1472
"12:06",1406
"12:07",622
"12:08",1113
"12:09",958
"12:10",316
"12:11",301
"12:12",299
"12:13",263
"12:14",482
"12:15",408
"12:16",488
"12:17",662
"12:18",405
"12:19",1012
"12:20",1213
"12:21",1086
"12:22",1152
"12:23",1196
"12:24",1183
"12:25",1186
"12:26",1193
"12:27",1195
"12:28",1194
"12:29",1195
"12:30",1198
"12:31",1208
"12:32",1208
"12:33",1204
"12:34",1218
"12:35",1220
"12:36",1229
"12:37",1233
"12:38",1240
"12:39",1244
"12:40",1249
"12:41",1252
"12:42",1254
"12:43",1255
"12:44",1255
"12:45",1265
"12:46",1263
"12:47",1273
"12:48",1274
"12:49",1283
"12:50",1291
