"DATETIME","Total(Watts)"
"05:30",1
"05:31",1
"05:32",2
"05:33",5
"05:34",7
"05:35",7
"05:36",7
"05:37",7
"05:38",8
"05:39",9
"05:40",8
"05:41",9
"05:42",9
"05:43",7
"05:44",8
"05:45",10
"05:46",10
"05:47",10
"05:48",11
"05:49",11
"05:50",10
"05:51",10
"05:52",10
"05:53",10
"05:54",10
"05:55",10
"05:56",10
"05:57",10
"05:58",10
"05:59",10
"06:00",10
"06:01",10
"06:02",10
"06:03",10
"06:04",22
"06:05",63
"06:06",70
"06:07",74
"06:08",79
"06:09",82
"06:10",83
"06:11",83
"06:12",81
"06:13",80
"06:14",79
"06:15",78
"06:16",77
"06:17",77
"06:18",79
"06:19",78
"06:20",78
"06:21",78
"06:22",79
"06:23",76
"06:24",75
"06:25",71
"06:26",76
"06:27",79
"06:28",84
"06:29",88
"06:30",93
"06:31",101
"06:32",110
"06:33",120
"06:34",130
"06:35",141
"06:36",148
"06:37",157
"06:38",157
"06:39",149
"06:40",139
"06:41",125
"06:42",113
"06:43",102
"06:44",97
"06:45",96
"06:46",95
"06:47",94
"06:48",91
"06:49",91
"06:50",88
"06:51",92
"06:52",91
"06:53",88
"06:54",86
"06:55",83
"06:56",80
"06:57",78
"06:58",79
"06:59",84
"07:00",89
"07:01",95
"07:02",110
"07:03",122
"07:04",129
"07:05",134
"07:06",134
"07:07",127
"07:08",126
"07:09",125
"07:10",119
"07:11",110
"07:12",117
"07:13",118
"07:14",133
"07:15",147
"07:16",159
"07:17",168
"07:18",174
"07:19",173
"07:20",172
"07:21",164
"07:22",159
"07:23",160
"07:24",166
"07:25",168
"07:26",179
"07:27",184
"07:28",185
"07:29",181
"07:30",175
"07:31",161
"07:32",158
"07:33",160
"07:34",161
"07:35",155
"07:36",137
"07:37",126
"07:38",123
"07:39",125
"07:40",122
"07:41",122
"07:42",134
"07:43",148
"07:44",166
"07:45",189
"07:46",204
"07:47",214
"07:48",222
"07:49",227
"07:50",221
"07:51",225
"07:52",226
"07:53",228
"07:54",221
"07:55",229
"07:56",250
"07:57",277
"07:58",269
"07:59",242
"08:00",219
"08:01",196
"08:02",180
"08:03",179
"08:04",178
"08:05",182
"08:06",193
"08:07",200
"08:08",191
"08:09",184
"08:10",193
"08:11",196
"08:12",193
"08:13",181
"08:14",155
"08:15",127
"08:16",111
"08:17",107
"08:18",110
"08:19",109
"08:20",101
"08:21",93
"08:22",102
"08:23",112
"08:24",121
"08:25",117
"08:26",121
"08:27",124
"08:28",132
"08:29",138
"08:30",159
"08:31",178
"08:32",200
"08:33",216
"08:34",238
"08:35",249
"08:36",254
"08:37",246
"08:38",219
"08:39",199
"08:40",179
"08:41",187
"08:42",197
"08:43",222
"08:44",273
"08:45",365
"08:46",467
"08:47",561
"08:48",602
"08:49",605
"08:50",588
"08:51",571
"08:52",591
"08:53",649
"08:54",694
"08:55",736
"08:56",780
"08:57",822
"08:58",853
"08:59",914
"09:00",909
"09:01",848
"09:02",774
"09:03",704
"09:04",621
"09:05",604
"09:06",601
"09:07",613
"09:08",626
"09:09",629
"09:10",649
"09:11",677
"09:12",729
"09:13",740
"09:14",739
"09:15",735
"09:16",737
"09:17",744
"09:18",733
"09:19",716
"09:20",732
"09:21",784
"09:22",844
"09:23",810
"09:24",807
"09:25",805
"09:26",836
"09:27",856
"09:28",875
"09:29",910
"09:30",930
"09:31",897
"09:32",814
"09:33",698
"09:34",587
"09:35",490
"09:36",433
"09:37",409
"09:38",395
"09:39",378
"09:40",361
"09:41",346
"09:42",334
"09:43",360
"09:44",377
"09:45",394
"09:46",405
"09:47",398
"09:48",374
"09:49",350
