"DATETIME","Total(Watts)"
"05:40",1
"05:41",1
"05:42",4
"05:43",5
"05:44",6
"05:45",7
"05:46",7
"05:47",7
"05:48",7
"05:49",9
"05:50",8
"05:51",9
"05:52",10
"05:53",12
"05:54",13
"05:55",10
"05:56",10
"05:57",19
"05:58",23
"05:59",44
"06:00",57
"06:01",60
"06:02",60
"06:03",62
"06:04",66
"06:05",68
"06:06",70
"06:07",71
"06:08",75
"06:09",79
"06:10",84
"06:11",85
"06:12",87
"06:13",91
"06:14",93
"06:15",96
"06:16",99
"06:17",100
"06:18",101
"06:19",100
"06:20",103
"06:21",105
"06:22",106
"06:23",106
"06:24",103
"06:25",104
"06:26",103
"06:27",101
"06:28",101
"06:29",100
"06:30",97
"06:31",97
"06:32",95
"06:33",91
"06:34",90
"06:35",98
"06:36",100
"06:37",101
"06:38",101
"06:39",102
"06:40",97
"06:41",103
"06:42",104
"06:43",105
"06:44",105
"06:45",103
"06:46",97
"06:47",83
"06:48",84
"06:49",83
"06:50",82
"06:51",83
"06:52",88
"06:53",83
"06:54",77
"06:55",79
"06:56",82
"06:57",78
"06:58",81
"06:59",86
"07:00",98
"07:01",105
"07:02",111
"07:03",106
"07:04",105
"07:05",99
"07:06",92
"07:07",86
"07:08",87
"07:09",87
"07:10",91
"07:11",90
"07:12",96
"07:13",102
"07:14",106
"07:15",110
"07:16",117
"07:17",123
"07:18",126
"07:19",130
"07:20",139
"07:21",145
"07:22",153
"07:23",161
"07:24",165
"07:25",172
"07:26",167
"07:27",172
"07:28",171
"07:29",171
"07:30",169
"07:31",164
"07:32",157
"07:33",164
"07:34",166
"07:35",171
"07:36",174
"07:37",199
"07:38",213
"07:39",235
"07:40",245
"07:41",253
"07:42",257
"07:43",264
"07:44",259
"07:45",276
"07:46",286
"07:47",292
"07:48",299
"07:49",310
"07:50",319
"07:51",328
"07:52",336
"07:53",346
"07:54",352
"07:55",355
"07:56",361
"07:57",362
"07:58",374
"07:59",375
"08:00",377
"08:01",378
"08:02",377
"08:03",372
"08:04",377
"08:05",371
"08:06",375
"08:07",379
"08:08",382
"08:09",384
"08:10",379
"08:11",370
"08:12",359
"08:13",363
"08:14",365
"08:15",357
"08:16",347
"08:17",335
"08:18",352
"08:19",358
"08:20",348
"08:21",307
"08:22",324
"08:23",319
"08:24",306
"08:25",301
"08:26",295
"08:27",262
"08:28",274
"08:29",252
"08:30",248
"08:31",238
"08:32",238
"08:33",268
"08:34",247
"08:35",244
"08:36",245
"08:37",262
"08:38",223
"08:39",233
