0.00	0.017	2019-5-29
0.00	0.017	2019-10-22
0.00	0.017	2019-11-27
0.00	0.017	2019-12-12
0.01	0.017	2020-12-24
0.01	0.033	2018-11-28
0.01	0.033	2020-8-29
0.01	0.033	2021-1-15
0.01	0.033	2021-2-18
0.01	0.050	2018-12-20
0.02	0.050	2020-1-6
0.02	0.067	2018-12-16
0.02	0.067	2018-12-17
0.02	0.067	2019-1-9
0.02	0.067	2019-6-25
0.02	0.067	2019-10-6
0.02	0.083	2020-10-24
0.03	0.083	2020-11-25
0.03	0.083	2021-3-1
0.03	0.117	2018-11-17
0.03	0.117	2019-1-19
0.03	0.117	2019-3-31
0.03	0.117	2019-12-22
0.04	0.117	2020-12-6
0.04	0.117	2020-12-13
0.04	0.117	2021-2-22
0.04	0.117	2021-2-28
0.04	0.133	2019-4-18
0.04	0.133	2020-1-19
0.04	0.133	2020-10-7
0.05	0.150	2019-3-29
0.05	0.150	2020-2-7
0.05	0.150	2021-1-1
0.05	0.150	2021-2-4
0.05	0.167	2019-5-28
0.05	0.183	2020-6-11
0.06	0.183	2020-12-2
0.06	0.183	2021-1-16
0.06	0.183	2021-4-11
0.06	0.200	2019-2-7
0.06	0.217	2019-1-3
0.06	0.217	2019-3-3
0.06	0.233	2020-8-16
0.07	0.250	2019-1-18
0.07	0.250	2020-4-10
0.07	0.267	2020-8-3
0.07	0.267	2020-12-28
0.07	0.267	2021-1-18
0.07	0.267	2021-4-1
0.08	0.283	2019-9-14
0.08	0.283	2019-10-25
0.08	0.283	2021-1-2
0.08	0.300	2018-12-31
0.08	0.300	2020-2-2
0.08	0.300	2021-1-6
0.08	0.350	2019-9-12
0.09	0.350	2019-11-14
0.09	0.350	2020-10-2
0.09	0.350	2021-1-21
0.09	0.350	2021-4-15
0.09	0.367	2021-1-26
0.09	0.383	2020-2-4
0.10	0.400	2020-12-7
0.10	0.400	2021-1-20
0.10	0.417	2019-11-8
0.10	0.433	2021-5-4
0.10	0.450	2019-7-22
0.10	0.450	2020-2-9
0.10	0.450	2020-4-21
0.11	0.467	2020-1-15
0.11	0.483	2020-8-15
0.11	0.483	2020-12-1
0.11	0.500	2020-5-1
0.11	0.500	2020-10-12
0.11	0.517	2020-6-23
0.12	0.517	2020-10-25
0.12	0.517	2021-1-22
0.12	0.533	2020-4-30
0.12	0.550	2019-4-20
0.12	0.550	2020-1-16
0.12	0.567	2020-2-16
0.12	0.583	2019-12-15
0.13	0.583	2020-1-5
0.13	0.600	2020-12-16
0.13	0.600	2021-1-12
0.13	0.633	2020-7-17
0.13	0.650	2020-6-30
0.13	0.667	2020-11-16
0.14	0.683	2019-6-18
0.14	0.683	2019-10-30
0.14	0.700	2019-5-10
0.14	0.700	2019-10-1
0.14	0.700	2019-10-16
0.14	0.783	2018-11-21
0.15	0.783	2018-12-22
0.15	0.800	2020-1-7
0.15	0.800	2020-2-3
0.15	0.800	2021-1-4
0.15	0.817	2020-11-28
0.15	0.833	2018-11-27
0.15	0.833	2020-1-1
0.16	0.850	2019-5-4
0.16	0.883	2020-1-27
0.16	0.883	2021-4-12
0.16	0.900	2020-11-14
0.16	0.950	2019-1-16
0.16	0.983	2018-11-29
0.17	0.983	2019-5-14
0.17	1.000	2019-9-10
0.17	1.000	2019-10-20
0.17	1.000	2020-8-23
0.17	1.017	2019-4-30
0.17	1.017	2021-1-31
0.17	1.033	2019-1-6
0.18	1.033	2020-12-11
0.18	1.050	2020-1-21
0.18	1.067	2019-9-6
0.18	1.067	2020-2-5
0.18	1.083	2019-2-3
0.18	1.083	2020-9-28
0.19	1.117	2019-2-21
0.19	1.117	2020-8-5
0.19	1.133	2020-5-10
0.19	1.133	2020-9-10
0.19	1.150	2019-2-13
0.19	1.167	2020-10-27
0.19	1.183	2018-12-14
0.20	1.183	2019-8-28
0.20	1.183	2019-10-7
0.20	1.200	2019-9-17
0.20	1.200	2020-1-8
0.20	1.200	2020-2-8
0.20	1.267	2019-5-24
0.21	1.283	2019-11-29
0.21	1.300	2019-5-17
0.21	1.317	2020-10-20
0.21	1.333	2020-11-2
0.21	1.367	2019-7-31
0.21	1.400	2020-10-1
0.21	1.417	2018-12-6
0.22	1.417	2019-1-11
0.22	1.450	2019-1-25
0.22	1.450	2021-3-14
0.22	1.483	2021-4-21
0.22	1.533	2019-4-23
0.22	1.533	2020-6-7
0.23	1.533	2021-1-9
0.23	1.550	2020-9-27
0.23	1.567	2019-8-17
0.23	1.633	2018-12-29
0.23	1.633	2019-10-18
0.23	1.650	2019-12-25
0.23	1.667	2020-6-21
0.24	1.667	2021-1-13
0.24	1.733	2019-10-26
0.24	1.733	2020-9-29
0.24	1.767	2020-9-24
0.24	1.833	2020-11-17
0.24	1.850	2019-2-6
0.25	1.850	2020-10-31
0.25	1.867	2019-1-4
0.25	1.867	2019-6-21
0.25	1.883	2019-1-27
0.25	1.883	2019-7-6
0.25	1.883	2020-5-16
0.25	1.883	2020-10-21
0.26	1.900	2018-11-22
0.26	1.917	2019-4-22
0.26	1.933	2021-1-19
0.26	1.950	2019-9-26
0.26	1.950	2020-8-31
0.26	1.950	2020-11-3
0.27	1.967	2020-4-5
0.27	1.983	2020-1-23
0.27	2.017	2019-4-10
0.27	2.033	2021-3-31
0.27	2.050	2019-3-19
0.27	2.067	2019-12-29
0.27	2.067	2020-1-11
0.28	2.117	2018-12-1
0.28	2.150	2019-7-18
0.28	2.183	2019-10-13
0.28	2.183	2019-11-10
0.28	2.183	2020-11-19
0.28	2.200	2018-12-5
0.29	2.200	2019-1-14
0.29	2.200	2019-2-8
0.29	2.200	2020-9-3
0.29	2.217	2020-11-18
0.29	2.233	2020-8-11
0.29	2.250	2019-2-2
0.29	2.250	2019-4-15
0.30	2.267	2019-10-14
0.30	2.317	2021-2-21
0.30	2.333	2019-9-2
0.30	2.367	2019-1-15
0.30	2.367	2020-1-2
0.30	2.367	2020-8-19
0.31	2.367	2020-11-21
0.31	2.383	2019-1-2
0.31	2.383	2020-12-4
0.31	2.400	2019-8-13
0.31	2.400	2020-11-20
0.31	2.417	2019-2-25
0.31	2.417	2019-3-7
0.32	2.417	2020-1-26
0.32	2.417	2020-7-1
0.32	2.417	2021-1-10
0.32	2.433	2020-1-31
0.32	2.433	2020-2-12
0.32	2.467	2018-12-9
0.33	2.483	2021-4-19
0.33	2.500	2020-12-3
0.33	2.517	2019-9-24
0.33	2.533	2019-7-17
0.33	2.533	2020-7-14
0.33	2.567	2019-9-8
0.33	2.567	2020-9-23
0.34	2.583	2019-12-28
0.34	2.583	2020-4-22
0.34	2.600	2019-1-17
0.34	2.600	2020-7-13
0.34	2.617	2019-5-3
0.34	2.633	2019-4-28
0.35	2.633	2020-9-6
0.35	2.633	2021-3-26
0.35	2.650	2018-11-24
0.35	2.650	2019-5-1
0.35	2.650	2020-12-29
0.35	2.667	2020-1-24
0.35	2.667	2021-4-25
0.36	2.700	2019-3-15
0.36	2.717	2019-8-7
0.36	2.717	2020-4-20
0.36	2.733	2020-4-11
0.36	2.733	2021-5-10
0.36	2.767	2019-10-4
0.37	2.783	2019-9-4
0.37	2.800	2018-12-12
0.37	2.800	2019-1-28
0.37	2.800	2019-2-28
0.37	2.800	2020-10-22
0.37	2.800	2020-10-23
0.38	2.817	2019-1-1
0.38	2.817	2021-1-30
0.38	2.833	2020-7-23
0.38	2.833	2020-12-27
0.38	2.850	2019-3-13
0.38	2.850	2019-7-23
0.38	2.867	2021-1-8
0.39	2.883	2021-1-7
0.39	2.900	2020-4-7
0.39	2.933	2020-1-12
0.39	2.933	2020-12-26
0.39	2.933	2021-4-7
0.39	2.950	2019-11-4
0.40	2.967	2019-12-23
0.40	3.033	2019-11-23
0.40	3.050	2018-12-19
0.40	3.067	2020-11-7
0.40	3.083	2018-12-18
0.40	3.083	2020-4-16
0.40	3.083	2020-7-30
0.41	3.100	2020-7-2
0.41	3.100	2021-3-3
0.41	3.117	2020-5-4
0.41	3.133	2019-11-26
0.41	3.133	2020-10-5
0.41	3.150	2019-8-6
0.42	3.150	2021-2-6
0.42	3.167	2018-12-26
0.42	3.167	2018-12-27
0.42	3.167	2019-11-3
0.42	3.167	2020-1-22
0.42	3.167	2020-11-29
0.42	3.183	2018-12-4
0.43	3.183	2019-2-14
0.43	3.183	2020-4-14
0.43	3.200	2019-9-9
0.43	3.217	2020-11-9
0.43	3.233	2020-6-6
0.43	3.250	2019-3-6
0.44	3.250	2020-11-8
0.44	3.267	2018-12-30
0.44	3.267	2019-12-24
0.44	3.267	2020-8-18
0.44	3.267	2020-12-15
0.44	3.267	2021-1-23
0.44	3.267	2021-4-20
0.45	3.283	2018-12-11
0.45	3.283	2019-11-21
0.45	3.283	2020-11-24
0.45	3.300	2018-12-10
0.45	3.300	2019-1-12
0.45	3.300	2019-5-15
0.46	3.300	2020-8-12
0.46	3.317	2018-12-25
0.46	3.317	2019-3-21
0.46	3.317	2019-10-23
0.46	3.317	2020-6-2
0.46	3.317	2021-2-23
0.46	3.333	2019-11-25
0.47	3.350	2019-1-13
0.47	3.367	2018-12-7
0.47	3.367	2020-4-8
0.47	3.367	2020-4-15
0.47	3.367	2020-11-10
0.47	3.383	2019-1-26
0.48	3.400	2020-9-11
0.48	3.417	2019-4-19
0.48	3.417	2020-1-9
0.48	3.417	2020-1-20
0.48	3.433	2019-11-15
0.48	3.433	2021-2-17
0.48	3.467	2019-2-23
0.49	3.483	2020-4-4
0.49	3.483	2020-5-28
0.49	3.500	2019-11-16
0.49	3.500	2020-9-30
0.49	3.517	2019-11-30
0.49	3.533	2020-8-2
0.50	3.550	2020-11-6
0.50	3.567	2020-9-17
0.50	3.583	2018-11-23
0.50	3.600	2021-4-2
0.50	3.617	2019-3-11
0.50	3.617	2019-4-27
0.50	3.617	2020-8-7
0.51	3.633	2020-10-11
0.51	3.633	2020-11-4
0.51	3.633	2020-11-5
0.51	3.650	2019-6-30
0.51	3.667	2020-1-17
0.51	3.683	2019-11-9
0.52	3.700	2019-11-13
0.52	3.700	2021-5-12
0.52	3.717	2020-4-12
0.52	3.733	2019-2-10
0.52	3.733	2019-2-27
0.52	3.733	2020-4-17
0.52	3.733	2020-10-19
0.53	3.733	2021-5-9
0.53	3.750	2019-8-8
0.53	3.750	2021-4-17
0.53	3.767	2020-2-15
0.53	3.767	2020-9-26
0.53	3.767	2021-1-24
0.54	3.783	2019-3-8
0.54	3.783	2019-5-13
0.54	3.783	2021-1-25
0.54	3.783	2021-5-2
0.54	3.817	2020-5-8
0.54	3.817	2020-8-8
0.54	3.833	2019-9-23
0.55	3.867	2019-8-3
0.55	3.883	2019-9-25
0.55	3.900	2020-1-30
0.55	3.900	2020-10-3
0.55	3.917	2020-10-18
0.55	3.917	2021-4-5
0.56	3.933	2019-11-6
0.56	3.950	2019-2-1
0.56	3.967	2019-11-2
0.56	3.983	2019-8-30
0.56	4.000	2019-5-16
0.56	4.000	2019-7-11
0.56	4.000	2020-1-29
