0.00	0.033	2020-1-4
0.00	0.100	2020-1-13
0.00	0.100	2020-11-12
0.00	0.150	2019-12-18
0.01	0.150	2021-2-15
0.01	0.167	2019-11-12
0.01	0.167	2021-1-29
0.01	0.183	2020-12-25
0.01	0.217	2019-12-13
0.01	0.267	2019-3-4
0.01	0.267	2020-2-6
0.01	0.383	2020-11-30
0.02	0.517	2020-10-29
0.02	0.533	2021-2-7
0.02	0.550	2018-12-2
0.02	0.550	2020-2-7
0.02	0.583	2020-1-25
0.02	0.667	2019-3-2
0.02	0.683	2020-10-28
0.02	0.783	2018-11-15
0.03	0.817	2020-1-19
0.03	0.867	2021-3-28
0.03	0.917	2019-10-31
0.03	0.933	2020-12-22
0.03	0.950	2020-4-13
0.03	0.983	2020-4-9
0.03	1.050	2021-2-14
0.03	1.100	2020-4-18
0.04	1.133	2021-2-2
0.04	1.183	2018-11-26
0.04	1.350	2019-11-5
0.04	1.383	2019-2-24
0.04	1.400	2018-11-25
0.04	1.400	2020-11-22
0.04	1.450	2019-12-8
0.05	1.450	2019-12-27
0.05	1.483	2019-1-24
0.05	1.500	2019-3-24
0.05	1.500	2020-12-14
0.05	1.600	2019-11-20
0.05	1.600	2020-11-26
0.05	1.600	2021-4-16
0.05	1.717	2020-2-17
0.06	1.733	2019-1-5
0.06	1.733	2021-2-27
0.06	1.800	2019-11-19
0.06	1.800	2020-10-13
0.06	1.833	2019-10-2
0.06	1.967	2019-11-28
0.06	2.033	2020-12-12
0.06	2.083	2019-12-21
0.07	2.133	2020-10-16
0.07	2.133	2020-10-26
0.07	2.183	2019-12-14
0.07	2.233	2021-1-3
0.07	2.233	2021-1-16
0.07	2.267	2018-11-16
0.07	2.267	2020-5-16
0.07	2.333	2018-12-16
0.08	2.333	2020-2-1
0.08	2.350	2021-2-5
0.08	2.583	2019-11-22
0.08	2.583	2020-6-23
0.08	2.600	2019-8-28
0.08	2.633	2019-10-11
0.08	2.717	2018-12-22
0.09	2.750	2021-2-16
0.09	2.783	2019-11-11
0.09	2.783	2019-12-31
0.09	2.850	2020-8-3
0.09	2.867	2020-8-11
0.09	2.950	2019-10-29
0.09	2.950	2020-1-3
0.09	3.033	2019-4-8
0.10	3.033	2019-12-12
0.10	3.133	2020-4-2
0.10	3.150	2020-12-23
0.10	3.167	2020-12-8
0.10	3.183	2020-2-10
0.10	3.183	2020-4-3
0.10	3.267	2020-1-10
0.10	3.317	2018-12-24
0.11	3.317	2019-3-22
0.11	3.317	2019-12-10
0.11	3.317	2021-2-21
0.11	3.367	2019-10-28
0.11	3.383	2018-11-30
0.11	3.383	2020-9-2
0.11	3.383	2020-10-31
0.11	3.400	2019-2-15
0.12	3.400	2019-11-7
0.12	3.483	2020-11-27
0.12	3.500	2020-12-31
0.12	3.517	2018-12-3
0.12	3.550	2019-10-10
0.12	3.550	2021-4-29
0.12	3.583	2019-2-21
0.12	3.667	2020-12-24
0.13	3.667	2021-2-13
0.13	3.767	2020-1-28
0.13	3.783	2019-12-15
0.13	3.800	2020-8-5
0.13	3.800	2020-12-6
0.13	3.817	2020-12-7
0.13	3.850	2021-1-2
0.14	3.867	2020-1-6
0.14	3.883	2020-12-10
0.14	3.950	2020-11-25
0.14	4.000	2020-11-15
0.14	4.017	2018-12-15
0.14	4.017	2020-11-1
0.14	4.017	2021-1-18
0.14	4.033	2019-1-3
0.15	4.050	2021-2-4
0.15	4.067	2018-11-17
