0.71	12.267
0.71	12.283
0.71	12.300
0.71	12.317
0.71	12.333
0.71	12.333
0.71	12.333
0.72	12.350
0.72	12.350
0.72	12.350
0.72	12.367
0.72	12.367
0.72	12.367
0.72	12.383
0.72	12.400
0.73	12.400
0.73	12.400
0.73	12.417
0.73	12.433
0.73	12.450
0.73	12.467
0.73	12.467
0.73	12.467
0.74	12.483
0.74	12.517
0.74	12.517
0.74	12.533
0.74	12.533
0.74	12.533
0.74	12.550
0.74	12.567
0.75	12.567
0.75	12.583
0.75	12.583
0.75	12.600
0.75	12.600
0.75	12.633
0.75	12.667
0.75	12.667
0.76	12.700
0.76	12.717
0.76	12.717
0.76	12.733
0.76	12.750
0.76	12.750
0.76	12.750
0.76	12.767
0.77	12.767
0.77	12.783
0.77	12.783
0.77	12.783
0.77	12.817
0.77	12.833
0.77	12.833
0.77	12.850
0.78	12.867
0.78	12.867
0.78	12.867
0.78	12.917
0.78	12.917
0.78	12.917
0.78	12.917
0.78	12.933
0.79	12.933
0.79	12.933
0.79	12.933
0.79	12.950
0.79	12.967
0.79	12.967
0.79	12.983
0.79	13.000
0.80	13.017
0.80	13.017
0.80	13.017
0.80	13.017
0.80	13.033
0.80	13.033
0.80	13.033
0.80	13.050
0.80	13.083
0.81	13.083
0.81	13.100
0.81	13.100
0.81	13.100
0.81	13.117
0.81	13.117
0.81	13.133
0.81	13.133
0.82	13.150
0.82	13.150
0.82	13.150
0.82	13.167
0.82	13.183
0.82	13.183
0.82	13.200
0.82	13.200
0.83	13.200
0.83	13.200
0.83	13.200
0.83	13.217
0.83	13.217
0.83	13.233
0.83	13.233
0.83	13.233
0.84	13.250
0.84	13.250
0.84	13.250
0.84	13.250
0.84	13.300
0.84	13.350
0.84	13.383
0.84	13.383
0.85	13.383
0.85	13.417
0.85	13.417
0.85	13.433
0.85	13.433
0.85	13.433
0.85	13.450
0.85	13.450
0.86	13.450
0.86	13.467
0.86	13.467
0.86	13.467
0.86	13.467
0.86	13.483
0.86	13.483
0.86	13.483
0.87	13.483
0.87	13.517
0.87	13.517
0.87	13.533
0.87	13.550
0.87	13.550
0.87	13.567
0.87	13.567
0.88	13.583
0.88	13.583
0.88	13.600
0.88	13.617
0.88	13.617
0.88	13.617
0.88	13.617
0.88	13.633
0.89	13.650
0.89	13.650
0.89	13.650
0.89	13.650
0.89	13.683
0.89	13.683
0.89	13.717
0.89	13.717
0.90	13.733
0.90	13.733
0.90	13.750
0.90	13.750
0.90	13.767
0.90	13.767
0.90	13.800
0.90	13.800
0.90	13.817
0.91	13.817
0.91	13.817
0.91	13.817
0.91	13.817
0.91	13.833
0.91	13.850
0.91	13.850
0.91	13.867
0.92	13.867
0.92	13.867
0.92	13.867
0.92	13.883
0.92	13.900
0.92	13.917
0.92	13.917
0.92	13.933
0.93	13.933
0.93	13.933
0.93	13.933
0.93	13.950
0.93	13.950
0.93	13.950
0.93	13.950
0.93	13.967
0.94	13.967
0.94	13.983
0.94	13.983
0.94	13.983
0.94	13.983
0.94	13.983
0.94	14.017
0.94	14.033
0.95	14.033
0.95	14.050
0.95	14.050
0.95	14.067
0.95	14.083
0.95	14.083
0.95	14.083
0.95	14.100
0.96	14.100
0.96	14.100
0.96	14.100
0.96	14.117
0.96	14.117
0.96	14.133
0.96	14.150
0.96	14.150
0.97	14.167
0.97	14.183
0.97	14.183
0.97	14.200
0.97	14.217
0.97	14.217
0.97	14.233
0.97	14.250
0.98	14.250
0.98	14.250
0.98	14.267
0.98	14.283
0.98	14.300
0.98	14.317
0.98	14.317
0.98	14.317
0.99	14.333
0.99	14.350
0.99	14.367
0.99	14.367
0.99	14.383
0.99	14.417
0.99	14.433
0.99	14.433
1.00	14.450
1.00	14.500
1.00	14.633
1.00	14.750
0.00		0.283
0.00		0.283
0.00		0.450
0.00		0.517
0.00		1.167
0.01		1.483
0.01		1.533
0.01		2.050
0.01		2.400
0.01		2.533
0.01		2.583
0.01		2.700
0.01		2.883
0.02		3.067
0.02		3.367
0.02		3.633
0.02		3.783
0.02		3.867
0.02		4.117
0.02		4.350
0.02		4.400
0.03		4.417
0.03		4.450
0.03		4.783
0.03		4.817
0.03		4.850
0.03		4.850
0.03		4.883
0.03		5.050
0.04		5.050
0.04		5.067
0.04		5.117
0.04		5.117
0.04		5.400
0.04		5.400
0.04		5.533
0.04		5.633
0.05		5.667
0.05		5.683
0.05		5.767
0.05		5.917
0.05		5.950
0.05		6.133
0.05		6.167
0.05		6.183
0.06		6.183
0.06		6.200
0.06		6.233
0.06		6.300
0.06		6.333
0.06		6.383
0.06		6.483
0.06		6.483
0.07		6.483
0.07		6.533
0.07		6.567
0.07		6.650
0.07		6.667
0.07		6.667
0.07		6.683
0.07		6.767
0.08		6.817
0.08		6.817
0.08		6.833
0.08		6.850
0.08		6.850
0.08		6.883
0.08		6.900
0.08		6.950
0.09		6.967
0.09		6.983
0.09		7.017
0.09		7.017
0.09		7.100
0.09		7.117
0.09		7.150
0.09		7.183
0.10		7.217
0.10		7.233
0.10		7.250
0.10		7.317
0.10		7.317
0.10		7.417
0.10		7.433
0.10		7.433
0.11		7.433
0.11		7.467
0.11		7.533
0.11		7.550
0.11		7.567
0.11		7.583
0.11		7.617
0.11		7.633
0.12		7.683
0.12		7.683
0.12		7.700
0.12		7.700
0.12		7.717
0.12		7.733
0.12		7.733
0.12		7.767
0.13		7.767
0.13		7.783
0.13		7.783
0.13		7.783
0.13		7.800
0.13		7.833
0.13		7.883
0.13		7.883
0.14		7.883
0.14		7.900
0.14		7.917
0.14		7.917
0.14		7.917
0.14		7.917
0.14		7.950
0.14		7.950
0.14		7.967
0.15		7.983
0.15		7.983
0.15		7.983
0.15		8.000
0.15		8.017
0.15		8.033
0.15		8.033
0.15		8.050
0.16		8.050
0.16		8.067
0.16		8.067
0.16		8.083
0.16		8.083
0.16		8.083
0.16		8.083
0.16		8.100
0.17		8.100
0.17		8.100
0.17		8.117
0.17		8.117
0.17		8.117
0.17		8.133
0.17		8.133
0.17		8.167
0.18		8.183
0.18		8.200
0.18		8.200
0.18		8.217
0.18		8.217
0.18		8.217
0.18		8.217
0.18		8.217
0.19		8.233
0.19		8.250
0.19		8.250
0.19		8.250
0.19		8.250
0.19		8.250
0.19		8.267
0.19		8.267
0.20		8.267
0.20		8.283
0.20		8.283
0.20		8.300
0.20		8.300
0.20		8.317
0.20		8.333
0.20		8.333
0.21		8.333
0.21		8.333
0.21		8.333
0.21		8.333
0.21		8.333
0.21		8.333
0.21		8.333
0.21		8.350
0.22		8.350
0.22		8.350
0.22		8.367
0.22		8.367
0.22		8.367
0.22		8.367
0.22		8.367
0.22		8.367
0.23		8.383
0.23		8.383
0.23		8.383
0.23		8.400
0.23		8.400
0.23		8.400
0.23		8.400
0.23		8.417
0.24		8.433
0.24		8.433
0.24		8.433
0.24		8.450
0.24		8.450
0.24		8.450
0.24		8.467
0.24		8.467
0.25		8.467
0.25		8.483
0.25		8.483
0.25		8.483
0.25		8.483
0.25		8.500
0.25		8.500
0.25		8.517
0.26		8.517
0.26		8.517
0.26		8.533
0.26		8.533
0.26		8.533
0.26		8.533
0.26		8.533
0.26		8.550
0.27		8.550
0.27		8.550
0.27		8.550
0.27		8.550
0.27		8.550
0.27		8.583
0.27		8.583
0.27		8.583
0.28		8.583
0.28		8.583
0.28		8.600
0.28		8.600
0.28		8.600
0.28		8.617
0.28		8.633
0.28		8.633
0.29		8.633
0.29		8.667
0.29		8.667
0.29		8.667
0.29		8.683
0.29		8.683
0.29		8.700
0.29		8.700
0.29		8.700
0.30		8.700
0.30		8.717
0.30		8.717
0.30		8.733
0.30		8.733
0.30		8.733
0.30		8.750
0.30		8.750
0.31		8.767
0.31		8.767
0.31		8.767
0.31		8.783
0.31		8.783
0.31		8.783
0.31		8.800
0.31		8.800
0.32		8.800
0.32		8.817
0.32		8.833
0.32		8.833
0.32		8.833
0.32		8.833
0.32		8.850
0.32		8.867
0.33		8.867
0.33		8.883
0.33		8.883
0.33		8.900
0.33		8.917
0.33		8.917
0.33		8.917
0.33		8.917
0.34		8.933
0.34		8.933
0.34		8.950
0.34		8.967
0.34		8.967
0.34		8.967
0.34		8.983
0.34		8.983
0.35		9.000
0.35		9.000
0.35		9.000
0.35		9.017
0.35		9.033
0.35		9.067
0.35		9.083
0.35		9.083
0.36		9.100
0.36		9.133
0.36		9.133
0.36		9.133
0.36		9.133
0.36		9.133
0.36		9.133
0.36		9.167
0.37		9.183
0.37		9.183
0.37		9.183
0.37		9.233
0.37		9.233
0.37		9.233
0.37		9.233
0.37		9.233
0.38		9.250
0.38		9.250
0.38		9.250
0.38		9.267
0.38		9.267
0.38		9.267
0.38		9.283
0.38		9.283
0.39		9.283
0.39		9.300
0.39		9.333
0.39		9.333
0.39		9.333
0.39		9.367
0.39		9.367
0.39		9.367
0.40		9.383
0.40		9.383
0.40		9.383
0.40		9.417
0.40		9.417
0.40		9.417
0.40		9.417
0.40		9.417
0.41		9.433
0.41		9.450
0.41		9.467
0.41		9.467
0.41		9.467
0.41		9.483
0.41		9.500
0.41		9.500
0.42		9.533
0.42		9.533
0.42		9.533
0.42		9.550
0.42		9.583
0.42		9.583
0.42		9.583
0.42		9.600
0.43		9.617
0.43		9.617
0.43		9.633
0.43		9.650
0.43		9.667
0.43		9.683
0.43		9.717
0.43		9.733
0.43		9.750
0.44		9.783
0.44		9.783
0.44		9.800
0.44		9.817
0.44		9.833
0.44		9.850
0.44		9.867
0.44		9.867
0.45		9.867
0.45		9.883
0.45		9.883
0.45		9.883
0.45		9.900
0.45		9.900
0.45		9.933
0.45		9.933
0.46		9.933
0.46		9.950
0.46		9.950
0.46		9.967
0.46		9.967
0.46		10.017
0.46		10.050
0.46		10.067
0.47		10.067
0.47		10.083
0.47		10.100
0.47		10.117
0.47		10.117
0.47		10.133
0.47		10.133
0.47		10.167
0.48		10.183
0.48		10.183
0.48		10.200
0.48		10.233
0.48		10.233
0.48		10.267
0.48		10.267
0.48		10.283
0.49		10.283
0.49		10.300
0.49		10.317
0.49		10.317
0.49		10.333
0.49		10.383
0.49		10.383
0.49		10.417
0.50		10.433
0.50		10.433
0.50		10.433
0.50		10.450
0.50		10.467
0.50		10.483
0.50		10.533
0.50		10.533
0.51		10.550
0.51		10.583
0.51		10.600
0.51		10.617
0.51		10.633
0.51		10.650
0.51		10.667
0.51		10.683
0.52		10.717
0.52		10.717
0.52		10.733
0.52		10.767
0.52		10.767
0.52		10.783
0.52		10.800
0.52		10.800
0.53		10.800
0.53		10.817
0.53		10.817
0.53		10.817
0.53		10.817
0.53		10.817
0.53		10.833
0.53		10.850
0.54		10.850
0.54		10.867
0.54		10.867
0.54		10.883
0.54		10.883
0.54		10.883
0.54		10.883
0.54		10.900
0.55		10.900
0.55		10.917
0.55		10.917
0.55		10.917
0.55		10.933
0.55		10.933
0.55		10.950
0.55		10.967
0.56		10.983
0.56		10.983
0.56		11.017
0.56		11.033
0.56		11.033
0.56		11.050
0.56		11.050
0.56		11.083
0.57		11.083
0.57		11.117
0.57		11.117
0.57		11.117
0.57		11.133
0.57		11.150
0.57		11.150
0.57		11.167
0.57		11.167
0.58		11.183
0.58		11.183
0.58		11.217
0.58		11.217
0.58		11.217
0.58		11.217
0.58		11.217
0.58		11.233
0.59		11.250
0.59		11.250
0.59		11.250
0.59		11.267
0.59		11.283
0.59		11.283
0.59		11.300
0.59		11.300
0.60		11.300
0.60		11.300
0.60		11.317
0.60		11.333
0.60		11.350
0.60		11.350
0.60		11.367
0.60		11.383
0.61		11.383
0.61		11.400
0.61		11.400
0.61		11.417
0.61		11.417
0.61		11.417
0.61		11.417
0.61		11.450
0.62		11.450
0.62		11.467
0.62		11.500
0.62		11.517
0.62		11.517
0.62		11.533
0.62		11.533
0.62		11.533
0.63		11.550
0.63		11.567
0.63		11.583
0.63		11.583
0.63		11.583
0.63		11.583
0.63		11.617
0.63		11.617
0.64		11.617
0.64		11.633
0.64		11.633
0.64		11.633
0.64		11.633
0.64		11.650
0.64		11.667
0.64		11.667
0.65		11.683
0.65		11.700
0.65		11.700
0.65		11.717
0.65		11.717
0.65		11.733
0.65		11.733
0.65		11.733
0.66		11.750
0.66		11.767
0.66		11.767
0.66		11.767
0.66		11.783
0.66		11.800
0.66		11.800
0.66		11.817
0.67		11.817
0.67		11.850
0.67		11.850
0.67		11.850
0.67		11.867
0.67		11.867
0.67		11.900
0.67		11.900
0.68		11.933
0.68		11.950
0.68		11.950
0.68		11.967
0.68		11.967
0.68		11.967
0.68		11.983
0.68		12.000
0.69		12.000
0.69		12.017
0.69		12.017
0.69		12.033
0.69		12.033
0.69		12.050
0.69		12.050
0.69		12.067
0.70		12.067
0.70		12.067
0.70		12.067
0.70		12.067
0.70		12.083
0.70		12.100
0.70		12.100
0.70		12.117
0.71		12.133
0.71		12.133
0.71		12.133
0.71		12.133
0.71		12.167
0.71		12.183
0.71		12.200
0.71		12.217
0.71		12.217
0.72		12.233
0.72		12.250
0.72		12.267
0.72		12.267
0.72		12.267
0.72		12.267
0.72		12.283
0.72		12.300
0.73		12.300
0.73		12.317
0.73		12.333
0.73		12.333
0.73		12.333
0.73		12.350
0.73		12.350
0.73		12.350
0.74		12.367
0.74		12.367
0.74		12.367
0.74		12.383
0.74		12.383
0.74		12.383
0.74		12.383
0.74		12.400
0.75		12.400
0.75		12.433
0.75		12.433
0.75		12.450
0.75		12.450
0.75		12.467
0.75		12.467
0.75		12.467
0.76		12.483
0.76		12.517
0.76		12.533
0.76		12.533
0.76		12.533
0.76		12.533
0.76		12.567
0.76		12.583
0.77		12.600
0.77		12.633
0.77		12.633
0.77		12.650
0.77		12.650
0.77		12.650
0.77		12.667
0.77		12.667
0.78		12.683
0.78		12.700
0.78		12.733
0.78		12.733
0.78		12.733
0.78		12.750
0.78		12.767
0.78		12.767
0.79		12.817
0.79		12.833
0.79		12.850
0.79		12.850
0.79		12.867
0.79		12.867
0.79		12.883
0.79		12.883
0.80		12.883
0.80		12.900
0.80		12.900
0.80		12.900
0.80		12.917
0.80		12.933
0.80		12.933
0.80		12.933
0.81		12.950
0.81		12.967
0.81		12.967
0.81		12.967
0.81		12.983
0.81		12.983
0.81		13.000
0.81		13.000
0.82		13.033
0.82		13.050
0.82		13.067
0.82		13.067
0.82		13.083
0.82		13.083
0.82		13.100
0.82		13.100
0.83		13.100
