3/23	8.133
3/24	1.500
3/24	8.617
3/25	9.450
3/26	8.083
3/27	7.933
3/28	0.867
3/28	7.683
3/29	6.483
3/29	8.783
3/30	8.200
3/30	10.133
3/31	4.250
3/31	9.083
4/1	5.867
4/1	8.667
4/2	3.133
4/2	7.750
4/2	7.917
4/3	3.183
4/3	8.400
4/3	9.767
4/4	8.450
4/4	8.483
4/4	8.667
4/5	8.317
4/5	9.033
4/5	9.283
4/6	6.767
4/6	9.650
4/6	10.117
4/7	7.350
4/7	8.517
4/7	9.017
4/8	3.033
4/8	7.917
4/8	8.767
4/9	0.983
4/9	6.350
4/9	8.250
4/10	4.817
4/10	6.483
4/10	10.133
4/11	7.083
4/11	8.867
4/12	6.733
4/12	10.167
4/13	0.950
4/13	10.700
4/14	8.483
4/14	9.817
4/15	7.133
4/15	8.900
4/15	9.467
4/16	1.600
4/16	10.167
4/17	7.533
4/17	9.300
4/17	10.033
4/18	1.100
4/18	4.217
4/18	10.867
4/19	7.433
4/19	7.983
4/19	10.500
4/20	5.667
4/20	6.717
4/20	10.317
4/21	4.917
4/21	7.700
4/21	10.450
4/22	5.267
4/22	9.717
4/22	10.183
4/23	7.467
4/23	8.733
4/23	9.333
4/24	5.367
4/24	8.767
4/25	6.450
4/25	8.600
4/25	9.667
4/26	7.267
4/26	9.267
4/27	4.950
4/27	10.417
4/27	11.467
4/28	8.000
4/28	8.633
4/28	10.600
4/29	3.550
4/29	6.750
4/29	8.583
4/30	4.800
4/30	8.333
4/30	9.900
5/1	6.683
5/1	7.267
5/1	9.900
5/2	5.017
5/2	7.667
5/2	9.933
5/3	8.300
5/3	9.883
5/3	10.400
5/4	6.533
5/4	7.167
5/4	9.950
5/5	4.483
5/5	8.800
5/5	9.033
5/6	8.750
5/6	9.183
5/6	11.250
5/7	7.933
5/7	8.267
5/7	10.317
5/8	7.550
5/8	9.383
5/8	11.067
5/9	7.517
5/9	8.700
5/9	10.717
5/10	4.583
5/10	7.717
5/10	8.933
5/11	8.550
5/11	9.800
5/12	5.667
5/12	8.467
5/13	7.683
5/13	8.900
5/14	7.983
5/14	8.750
5/15	8.883
5/15	11.017
5/16	2.267
5/16	9.083
5/17	4.067
5/17	11.267
5/18	8.467
5/18	11.300
5/19	9.133
5/19	9.883
5/20	8.833
5/20	10.183
5/21	9.083
5/21	9.983
5/22	8.683
5/22	9.333
5/23	9.483
5/23	12.200
5/24	7.633
5/24	8.383
5/25	8.233
5/25	10.033
5/26	8.233
5/26	9.650
5/27	8.000
5/27	9.550
5/28	7.217
5/28	11.467
5/29	8.533
5/29	10.583
5/30	10.050
5/30	11.583
5/31	8.183
5/31	9.983
6/1	8.600
6/1	11.233
6/2	9.767
6/2	10.517
6/3	10.167
6/3	11.800
6/4	7.617
6/4	8.383
6/5	11.050
6/5	11.133
6/6	9.867
6/6	10.950
6/7	9.067
6/7	10.600
6/8	8.500
6/8	8.833
6/9	8.333
6/9	9.417
6/10	9.133
6/10	10.317
6/11	7.633
6/11	9.817
6/12	9.333
6/12	10.600
6/13	5.583
6/13	7.467
6/14	8.833
6/14	10.500
6/15	9.967
6/15	11.433
6/16	5.050
6/16	8.683
6/17	8.233
6/17	8.750
6/18	8.367
6/18	8.600
6/19	7.983
6/19	10.733
6/20	4.783
6/20	8.600
6/21	7.067
6/21	8.400
6/22	10.983
6/22	11.633
6/23	2.583
6/23	9.000
6/24	8.383
6/25	7.150
6/26	11.400
6/27	10.033
6/28	8.900
6/29	10.283
6/30	7.867
6/30	8.200
7/1	8.783
7/1	10.600
7/2	5.000
7/2	11.917
7/3	8.750
7/4	9.650
7/5	9.633
7/6	6.817
7/7	11.467
7/8	10.433
7/9	9.533
7/10	10.800
7/11	10.533
7/12	5.700
7/12	8.917
7/13	8.967
7/13	9.617
7/14	8.817
7/14	9.567
7/15	9.200
7/15	11.233
7/16	8.583
7/16	11.950
7/17	8.767
7/17	9.767
7/18	7.883
7/18	8.300
7/19	8.417
7/19	10.650
7/20	9.083
7/20	11.283
7/21	9.283
7/21	10.150
7/22	7.517
7/22	10.133
7/23	7.567
7/23	8.250
7/24	11.650
7/24	11.833
7/25	8.983
7/25	9.517
7/26	9.000
7/26	9.333
7/27	8.983
7/27	9.067
7/28	8.517
7/28	8.983
7/29	8.033
7/29	9.533
7/30	9.283
7/30	9.483
7/31	5.883
7/31	10.817
8/1	8.117
8/1	11.583
8/2	8.233
8/2	8.983
8/3	2.850
8/3	10.533
8/4	8.717
8/5	3.800
8/5	8.417
8/6	9.483
8/6	9.533
8/7	8.817
8/7	10.983
8/8	8.250
8/8	10.000
8/9	8.300
8/10	8.250
8/11	2.867
8/11	7.217
8/12	7.700
8/12	9.167
8/13	8.933
8/13	10.500
8/14	10.500
8/14	10.550
8/15	5.683
8/15	9.517
8/16	7.750
8/16	9.033
8/17	6.517
8/17	10.733
8/18	8.217
8/19	7.917
8/20	7.633
8/21	8.383
8/22	7.300
8/23	5.567
8/24	9.000
8/25	10.333
8/26	9.733
8/27	4.783
8/28	2.600
8/28	10.183
8/29	6.717
8/29	9.000
8/30	5.867
8/30	9.067
8/31	7.083
8/31	7.117
9/1	8.733
9/1	10.217
9/2	3.383
9/2	7.183
9/3	6.750
9/3	7.167
9/4	7.667
9/4	7.700
9/5	7.083
9/5	8.633
9/6	7.867
9/6	9.267
9/7	7.383
9/7	7.517
9/8	7.400
9/8	7.683
9/9	6.750
9/9	9.350
9/10	6.400
9/10	7.267
9/11	7.500
9/11	9.733
9/12	5.150
9/12	8.583
9/13	7.500
9/13	9.183
9/14	6.700
9/14	10.183
9/15	6.117
9/15	9.533
9/16	6.800
9/16	9.050
9/17	7.017
9/17	8.683
9/18	7.967
9/18	8.567
9/19	6.500
9/19	6.983
9/20	6.733
9/20	7.050
9/21	6.833
9/21	7.233
9/22	6.200
9/22	9.800
9/23	6.367
9/23	8.783
9/24	6.350
9/24	7.767
9/25	7.200
9/25	7.433
9/26	4.383
9/26	8.633
9/27	6.183
9/27	8.117
9/28	6.367
9/28	8.300
9/29	6.333
9/29	8.350
9/30	7.300
9/30	8.767
10/1	4.783
10/1	7.250
10/2	1.833
10/2	6.200
10/3	6.467
10/3	7.250
10/4	6.650
10/4	7.050
10/5	6.033
10/5	7.933
10/6	4.350
10/6	6.700
10/7	4.967
10/7	8.117
10/8	5.417
10/8	6.717
10/9	5.100
10/9	5.550
10/10	3.550
10/10	7.267
10/11	2.633
10/11	5.650
10/12	6.000
10/12	6.233
10/13	1.800
10/13	8.000
10/14	5.217
10/14	5.600
10/15	5.433
10/15	5.750
10/16	2.133
10/16	5.533
10/17	5.517
10/17	5.533
10/18	7.067
10/18	8.067
10/19	5.267
10/19	6.417
10/20	5.400
10/20	6.867
10/21	5.333
10/21	7.683
10/22	4.367
10/22	5.417
10/23	7.117
10/23	7.400
10/24	5.083
10/24	5.333
10/25	6.533
10/25	8.150
10/26	2.133
10/26	5.183
10/27	6.717
10/28	0.683
10/28	3.367
10/29	0.517
10/29	2.950
10/30	5.250
10/31	0.917
10/31	3.383
11/1	4.017
11/1	5.167
11/2	5.017
11/2	6.433
11/3	4.933
11/3	6.650
11/4	4.617
11/4	5.050
11/5	1.350
11/5	4.450
11/6	4.917
11/6	6.867
11/7	3.400
11/7	5.750
11/8	4.233
11/8	4.733
11/9	4.350
11/9	5.983
11/10	4.067
11/10	6.733
11/11	2.783
11/11	4.950
11/12	0.100
11/12	0.167
11/13	5.317
11/14	5.000
11/14	7.467
11/15	0.783
11/15	4.000
11/15	5.167
11/16	2.267
11/16	4.133
11/16	5.250
11/17	4.067
11/17	4.083
11/17	5.050
11/18	5.233
11/18	5.817
11/19	1.800
11/19	5.950
11/20	1.600
11/20	6.750
11/21	4.917
11/21	6.183
11/21	6.717
11/22	1.400
11/22	2.583
11/22	5.533
11/23	5.050
11/23	5.433
11/24	4.983
11/24	5.967
11/25	1.400
11/25	3.950
11/25	6.033
11/26	1.183
11/26	1.600
11/26	5.217
11/27	3.483
11/27	5.233
11/27	5.417
11/28	1.967
11/28	5.500
11/28	6.083
11/29	5.150
11/29	5.183
11/29	5.700
11/30	0.383
11/30	3.383
11/30	5.350
12/1	4.150
12/1	4.383
12/1	5.717
12/2	0.550
12/2	4.717
12/3	3.517
12/3	5.200
12/4	5.250
12/4	6.200
12/5	4.283
12/6	3.800
12/6	4.550
12/7	3.817
12/7	5.150
12/8	1.450
12/8	3.167
12/9	4.167
12/9	5.233
12/10	3.317
12/10	3.883
12/10	5.083
12/11	5.050
12/11	5.083
12/12	2.033
12/12	3.033
12/12	5.133
12/13	0.217
12/13	5.517
12/13	6.033
12/14	1.500
12/14	2.183
12/14	4.383
12/15	3.783
12/15	4.017
12/15	5.083
12/16	2.333
12/16	5.650
12/16	5.950
12/17	4.117
12/18	0.150
12/18	5.550
12/19	4.683
12/19	5.867
12/20	4.667
12/20	4.750
12/21	2.083
12/22	0.933
12/22	2.717
12/22	4.383
12/23	3.150
12/23	5.017
12/24	3.317
12/24	3.667
12/24	5.033
12/25	0.183
12/25	5.133
12/25	6.650
12/26	4.967
12/26	5.133
12/26	6.517
12/27	1.450
12/27	4.950
12/27	4.967
12/28	5.083
12/28	5.283
12/29	4.617
12/29	4.800
12/29	5.700
12/30	5.133
12/30	5.700
12/31	2.783
12/31	3.500
12/31	4.850
