0.85	18.173	2020-8-14
0.85	18.206	2020-5-9
0.86	18.220	2020-8-21
0.86	18.225	2019-6-24
0.86	18.284	2019-7-29
0.86	18.398	2019-3-18
0.86	18.423	2019-7-30
0.86	18.463	2021-3-15
0.86	18.495	2019-7-28
0.86	18.541	2019-7-4
0.86	18.556	2020-7-19
0.87	18.605	2019-5-9
0.87	18.610	2021-3-19
0.87	18.625	2020-7-22
0.87	18.749	2019-5-19
0.87	18.823	2021-4-6
0.87	18.902	2019-6-19
0.87	18.933	2019-8-9
0.87	19.007	2021-4-9
0.88	19.038	2019-5-7
0.88	19.074	2019-8-29
0.88	19.177	2019-8-8
0.88	19.262	2019-4-3
0.88	19.286	2020-6-19
0.88	19.344	2019-5-31
0.88	19.354	2020-6-20
0.88	19.428	2019-8-16
0.89	19.429	2019-7-3
0.89	19.497	2020-8-30
0.89	19.551	2020-6-10
0.89	19.661	2019-6-28
0.89	19.686	2020-8-20
0.89	19.690	2021-3-30
0.89	19.718	2021-4-24
0.89	19.821	2021-4-4
0.89	19.969	2021-4-18
0.90	19.995	2019-6-11
0.90	20.045	2019-8-5
0.90	20.107	2019-6-10
0.90	20.129	2020-7-25
0.90	20.161	2019-4-6
0.90	20.183	2019-6-14
0.90	20.249	2020-5-7
0.90	20.272	2019-7-1
0.91	20.291	2020-7-21
0.91	20.302	2020-6-5
0.91	20.337	2020-5-27
0.91	20.352	2020-7-16
0.91	20.369	2019-8-15
0.91	20.514	2020-7-27
0.91	20.556	2019-7-19
0.91	20.614	2020-8-17
0.92	20.628	2021-4-8
0.92	20.639	2021-3-29
0.92	20.704	2020-5-26
0.92	20.709	2020-6-13
0.92	20.759	2019-7-26
0.92	20.897	2019-5-27
0.92	20.916	2019-4-4
0.92	20.988	2021-4-3
0.93	21.003	2021-5-11
0.93	21.046	2019-8-2
0.93	21.135	2020-7-18
0.93	21.304	2019-6-22
0.93	21.305	2021-4-14
0.93	21.309	2020-8-1
0.93	21.511	2020-7-31
0.93	21.590	2019-7-25
0.93	21.602	2020-8-26
0.94	21.612	2019-7-13
0.94	21.615	2019-6-2
0.94	21.617	2019-4-1
0.94	21.737	2020-7-20
0.94	21.775	2019-7-15
0.94	21.800	2019-7-9
0.94	21.825	2019-6-3
0.94	22.081	2019-7-5
0.95	22.111	2019-6-27
0.95	22.173	2020-6-15
0.95	22.293	2020-7-15
0.95	22.331	2020-6-18
0.95	22.371	2021-4-13
0.95	22.425	2019-5-22
0.95	22.438	2020-6-22
0.95	22.509	2019-7-24
0.96	22.546	2020-6-17
0.96	22.594	2020-5-24
0.96	22.599	2020-5-31
0.96	22.617	2019-6-7
0.96	22.678	2019-7-21
0.96	22.768	2019-8-1
0.96	22.972	2019-6-6
0.96	22.995	2021-5-1
0.96	23.110	2019-5-18
0.97	23.132	2020-5-22
0.97	23.276	2019-7-7
0.97	23.288	2020-6-8
0.97	23.378	2019-6-15
0.97	23.424	2019-4-17
0.97	23.427	2019-6-23
0.97	23.470	2019-5-21
0.97	23.490	2019-6-9
0.98	23.513	2021-4-27
0.98	23.758	2020-6-16
0.98	23.823	2019-6-8
0.98	24.027	2019-6-26
0.98	24.098	2020-5-19
0.98	24.108	2020-5-21
0.98	24.128	2021-5-6
0.98	24.184	2020-6-14
0.99	24.196	2019-6-12
0.99	24.314	2019-5-8
0.99	24.337	2019-7-8
0.99	24.362	2020-5-20
0.99	24.400	2021-4-26
0.99	24.614	2020-5-5
0.99	24.665	2019-7-2
0.99	24.756	2019-5-11
1.00	24.796	2020-6-12
1.00	24.818	2020-5-30
1.00	24.938	2021-4-23
1.00	25.810	2019-5-6
