0.00	0.033	2019-12-11
0.00	0.050	2018-11-20
0.00	0.083	2020-2-11
0.00	0.083	2021-1-27
0.01	0.117	2019-3-10
0.01	0.117	2019-11-24
0.01	0.200	2019-12-18
0.01	0.233	2018-11-19
0.01	0.233	2020-2-13
0.01	0.250	2020-11-13
0.01	0.317	2019-12-9
0.01	0.350	2018-12-28
0.02	0.350	2021-2-12
0.02	0.383	2019-12-30
0.02	0.450	2019-10-27
0.02	0.533	2021-2-1
0.02	0.567	2020-1-4
0.02	0.850	2020-11-12
0.02	0.900	2020-11-23
0.02	0.950	2019-11-18
0.03	1.167	2020-1-13
0.03	1.200	2018-11-15
0.03	1.200	2020-2-6
0.03	1.267	2019-12-13
0.03	1.300	2020-12-25
0.03	1.400	2021-2-15
0.03	1.467	2020-1-19
0.03	1.483	2021-2-7
0.04	1.550	2019-11-12
0.04	1.600	2019-3-4
0.04	1.617	2020-12-22
0.04	2.083	2018-11-26
0.04	2.183	2020-2-17
0.04	2.217	2020-4-13
0.04	2.267	2018-12-2
0.04	2.317	2019-1-24
0.05	2.333	2020-11-30
0.05	2.383	2020-5-16
0.05	2.383	2020-10-28
0.05	2.400	2019-12-8
0.05	2.433	2019-3-2
0.05	2.433	2020-1-25
0.05	2.450	2020-2-7
0.05	2.533	2019-3-24
0.06	2.600	2020-10-16
0.06	2.700	2020-4-9
0.06	2.733	2021-1-29
0.06	2.783	2021-1-16
0.06	2.817	2020-10-29
0.06	2.817	2021-4-16
0.06	3.000	2020-11-22
0.06	3.033	2019-2-24
0.07	3.050	2019-1-5
0.07	3.067	2020-8-11
0.07	3.100	2019-8-28
0.07	3.183	2020-12-14
0.07	3.200	2020-12-12
0.07	3.267	2020-11-26
0.07	3.300	2021-2-14
0.07	3.350	2019-12-14
0.08	3.450	2021-2-27
0.08	3.483	2020-10-31
0.08	3.517	2019-11-20
0.08	3.633	2018-11-25
0.08	3.650	2019-11-22
0.08	3.733	2020-12-23
0.08	3.750	2020-4-2
0.08	3.767	2019-12-21
0.09	3.767	2021-2-21
0.09	3.817	2021-1-3
0.09	3.833	2019-12-12
0.09	3.883	2019-11-11
0.09	3.933	2021-2-5
0.09	3.983	2021-2-2
0.09	4.000	2018-12-16
0.09	4.000	2020-8-5
0.10	4.017	2019-12-31
0.10	4.050	2020-10-26
0.10	4.067	2019-2-21
0.10	4.083	2019-10-28
0.10	4.083	2019-11-28
0.10	4.183	2019-12-27
0.10	4.233	2019-11-5
0.10	4.250	2020-1-10
0.11	4.250	2020-4-18
0.11	4.267	2018-11-30
0.11	4.283	2020-12-6
0.11	4.333	2018-12-22
0.11	4.333	2020-8-3
0.11	4.350	2019-12-10
0.11	4.367	2019-10-31
0.11	4.467	2020-12-7
0.12	4.467	2021-3-28
0.12	4.483	2020-10-13
0.12	4.550	2021-2-16
0.12	4.683	2020-12-9
0.12	4.700	2019-10-2
0.12	4.733	2018-11-16
0.12	4.767	2018-12-1
0.12	4.767	2020-12-31
0.13	4.817	2019-2-28
0.13	4.883	2020-2-1
0.13	4.933	2018-12-14
0.13	4.950	2020-12-8
0.13	4.983	2019-11-19
0.13	5.000	2021-1-30
0.13	5.033	2018-12-15
0.13	5.050	2019-10-10
0.14	5.067	2021-1-21
0.14	5.083	2019-12-20
0.14	5.117	2019-10-29
0.14	5.117	2019-12-19
0.14	5.117	2020-11-25
0.14	5.133	2020-11-15
0.14	5.133	2020-11-27
0.15	5.150	2018-12-5
0.15	5.150	2018-12-6
0.15	5.150	2020-1-3
0.15	5.183	2018-12-17
0.15	5.200	2019-1-19
0.15	5.200	2021-1-17
0.15	5.200	2021-2-13
0.15	5.217	2020-11-16
0.16	5.217	2021-1-2
0.16	5.217	2021-1-13
0.16	5.233	2021-1-9
0.16	5.267	2018-12-24
0.16	5.267	2019-12-22
0.16	5.267	2021-1-18
0.16	5.300	2019-2-12
0.16	5.300	2019-12-23
0.17	5.317	2019-1-3
0.17	5.317	2020-1-14
0.17	5.317	2020-6-23
0.17	5.317	2020-12-24
0.17	5.333	2018-12-29
0.17	5.350	2020-5-10
0.17	5.367	2018-12-20
0.17	5.367	2021-1-14
0.18	5.383	2020-11-1
0.18	5.383	2020-12-2
0.18	5.383	2021-1-26
0.18	5.400	2019-4-10
0.18	5.400	2020-9-2
0.18	5.433	2018-12-27
0.18	5.467	2019-4-8
0.18	5.467	2020-1-7
0.19	5.500	2018-12-26
0.19	5.500	2019-12-1
0.19	5.500	2020-1-8
