4/26	11.850
4/26	13.067
4/27	11.217
4/27	12.567
4/27	12.883
4/28	11.967
4/28	12.433
4/28	13.167
4/29	11.733
4/29	12.000
4/29	12.967
4/30	11.983
4/30	12.283
4/30	12.900
5/1	10.867
5/1	12.383
5/1	13.350
5/2	12.133
5/2	12.200
5/2	13.117
5/3	12.067
5/3	12.867
5/3	13.100
5/4	9.333
5/4	12.000
5/4	12.483
5/5	11.700
5/5	12.400
5/5	13.367
5/6	12.950
5/6	12.967
5/6	13.483
5/7	11.783
5/7	13.533
5/7	13.550
5/8	12.733
5/8	13.317
5/8	13.583
5/9	12.883
5/9	13.033
5/9	13.333
5/10	6.850
5/10	12.733
5/10	13.400
5/11	13.433
5/11	13.567
5/12	11.150
5/12	13.700
5/13	12.017
5/13	13.733
5/14	12.600
5/14	13.633
5/15	13.183
5/15	13.767
5/16	2.700
5/16	13.667
5/17	13.083
5/17	13.717
5/18	13.667
5/18	13.917
5/19	13.650
5/19	13.917
5/20	13.617
5/20	14.100
5/21	13.867
5/21	13.983
5/22	13.850
5/22	14.017
5/23	13.367
5/23	13.567
5/24	13.617
5/24	13.933
5/25	13.117
5/25	13.433
5/26	13.183
5/26	13.850
5/27	13.867
5/27	13.933
5/28	11.867
5/28	13.817
5/29	12.533
5/29	13.233
5/30	13.867
5/30	14.050
5/31	13.733
5/31	14.033
6/1	12.100
6/1	13.633
6/2	12.367
6/2	13.133
6/3	13.567
6/3	14.117
6/4	13.717
6/4	14.083
6/5	13.433
6/5	13.900
6/6	12.533
6/6	12.733
6/7	13.500
6/7	14.300
6/8	12.467
6/8	14.100
6/9	11.700
6/9	13.867
6/10	13.783
6/10	13.867
6/11	12.983
6/11	13.417
6/12	13.917
6/12	14.383
6/13	12.383
6/13	13.767
6/14	13.867
6/14	14.233
6/15	14.183
6/15	14.300
6/16	12.300
6/16	13.900
6/17	13.867
6/17	14.283
6/18	13.317
6/18	14.317
6/19	12.900
6/19	14.133
6/20	12.533
6/20	13.950
6/21	13.483
6/21	14.117
6/22	14.083
6/22	14.183
6/23	7.217
6/23	14.217
6/24	14.050
6/25	13.133
6/26	13.517
6/27	14.300
6/28	14.600
6/29	12.667
6/30	12.933
6/30	13.100
7/1	13.983
7/1	14.083
7/2	10.067
7/2	14.133
7/3	14.050
7/4	13.917
7/5	14.150
7/6	10.783
7/7	14.333
7/8	13.933
7/9	14.167
7/10	14.033
7/11	13.617
7/12	6.183
7/12	12.833
7/13	12.933
7/13	14.033
7/14	13.317
7/14	14.000
7/15	13.867
7/15	13.983
7/16	13.783
7/16	14.033
7/17	12.383
7/17	12.517
7/18	12.767
7/18	13.517
7/19	13.517
7/19	13.867
7/20	13.733
7/20	13.967
7/21	13.833
7/21	13.950
7/22	12.083
7/22	12.767
7/23	12.067
7/23	13.000
7/24	13.500
7/24	13.933
7/25	13.550
7/25	13.733
7/26	13.700
7/26	13.733
7/27	13.683
7/27	13.867
7/28	13.317
7/28	13.367
7/29	13.500
7/29	13.617
7/30	13.483
7/30	13.517
7/31	11.517
7/31	13.367
8/1	13.100
8/1	13.383
8/2	11.683
8/2	13.417
8/3	6.650
8/3	13.583
8/4	13.183
8/5	4.117
8/5	13.317
8/6	13.067
8/6	13.250
8/7	12.867
8/7	13.100
8/8	9.417
8/8	13.133
8/9	13.250
8/10	13.133
8/11	3.367
8/11	13.183
8/12	12.983
8/12	13.117
8/13	12.850
8/13	13.083
8/14	12.850
8/14	13.333
8/15	12.050
8/15	13.000
8/16	11.667
8/16	12.667
8/17	8.383
8/17	12.267
8/18	12.683
8/19	12.450
8/20	12.933
8/21	12.700
8/22	12.583
8/23	10.017
8/24	12.433
8/25	12.367
8/26	12.750
8/27	11.717
8/28	4.450
8/28	12.133
8/29	11.850
8/29	11.933
8/30	12.333
8/30	12.383
8/31	12.133
8/31	12.333
9/1	12.317
9/1	12.367
9/2	10.650
9/2	11.050
9/3	11.633
9/3	12.100
9/4	11.583
9/4	12.183
9/5	12.067
9/5	12.233
9/6	11.583
9/6	11.900
9/7	10.617
9/7	12.050
9/8	12.033
9/8	12.067
9/9	11.300
9/9	11.950
9/10	10.100
9/10	11.617
9/11	10.583
9/11	11.817
9/12	11.300
9/12	11.733
9/13	11.800
9/13	11.900
9/14	10.817
9/14	11.767
9/15	11.350
9/15	11.500
9/16	11.583
9/16	11.817
9/17	11.450
9/17	11.550
9/18	11.217
9/18	11.633
9/19	11.617
9/19	11.650
9/20	11.367
9/20	11.417
9/21	11.450
9/21	11.467
9/22	11.383
9/22	11.417
9/23	11.283
9/23	11.283
9/24	10.950
9/24	11.217
9/25	11.183
9/25	11.250
9/26	9.650
9/26	10.800
9/27	10.917
9/27	11.217
9/28	11.033
9/28	11.083
9/29	10.433
9/29	11.033
9/30	10.283
9/30	10.933
10/1	10.267
10/1	10.917
10/2	7.983
10/2	10.933
10/3	10.183
10/3	10.817
10/4	10.767
10/4	10.900
10/5	10.633
10/5	10.883
10/6	10.667
10/6	10.817
10/7	10.267
10/7	10.383
10/8	9.900
10/8	10.733
10/9	9.900
10/9	10.600
10/10	9.817
10/10	10.533
10/11	9.417
10/11	10.467
10/12	9.267
10/12	9.467
10/13	8.367
10/13	10.333
10/14	10.300
10/14	10.450
10/15	10.317
10/15	10.417
10/16	7.917
10/16	9.733
10/17	9.883
10/17	9.967
10/18	9.967
10/18	10.233
10/19	9.867
10/19	10.133
10/20	9.383
10/20	9.800
10/21	9.583
10/21	9.950
10/22	9.367
10/22	9.533
10/23	9.417
10/23	9.550
10/24	9.233
10/24	9.933
10/25	9.633
10/25	9.783
10/26	8.267
10/26	9.583
10/27	6.183
10/27	9.233
10/28	8.133
10/28	8.717
10/29	8.500
10/29	8.550
10/30	8.850
10/31	3.783
10/31	8.833
11/1	7.583
11/1	9.500
11/2	9.483
11/2	9.533
11/3	9.267
11/3	9.617
11/4	9.333
11/4	9.583
11/5	6.683
11/5	9.183
11/6	9.367
11/6	9.467
11/7	8.467
11/7	9.233
11/8	9.283
11/8	9.283
11/9	9.267
11/9	9.383
11/10	9.133
11/10	9.233
11/11	8.517
11/11	8.767
11/12	7.900
11/12	7.950
11/13	6.850
11/13	9.167
11/14	9.033
11/14	9.183
11/15	2.583
11/15	8.867
11/15	8.983
11/16	7.917
11/16	8.967
11/16	9.133
11/17	8.367
11/17	8.433
11/17	8.917
11/18	7.917
11/18	8.667
11/18	8.967
11/19	5.633
11/19	7.833
11/19	8.867
11/20	5.683
11/20	8.200
11/20	8.800
11/21	8.733
11/21	8.783
11/21	8.800
11/22	6.533
11/22	7.150
11/22	8.917
11/23	3.633
11/23	8.717
11/23	8.783
11/24	4.783
11/24	8.250
11/24	8.800
11/25	7.917
11/25	8.033
11/25	8.667
11/26	6.383
11/26	7.983
11/26	8.783
11/27	7.967
11/27	8.083
11/27	8.200
11/28	8.317
11/28	8.333
11/28	8.467
11/29	8.583
11/29	8.700
11/29	8.883
11/30	6.817
11/30	8.367
11/30	8.550
12/1	7.433
12/1	7.533
12/1	8.433
12/2	5.117
12/2	6.300
12/2	8.583
12/3	8.050
12/3	8.483
12/4	8.183
12/4	8.483
12/5	0.283
12/5	2.533
12/5	8.333
12/6	8.400
12/6	8.400
12/7	2.883
12/7	8.333
12/7	8.467
12/8	6.767
12/8	6.817
12/9	5.400
12/9	7.767
12/9	8.517
12/10	7.017
12/10	8.333
12/10	8.383
12/11	1.167
12/11	8.450
12/11	8.483
12/12	6.233
12/12	6.667
12/12	8.117
12/13	6.483
12/13	8.017
12/13	8.283
12/14	6.333
12/14	6.567
12/14	8.117
12/15	7.567
12/15	8.233
12/15	8.250
12/16	7.317
12/16	8.217
12/16	8.300
12/17	7.883
12/18	3.867
12/18	8.350
12/19	7.433
12/19	8.533
12/20	7.317
12/20	8.067
12/21	1.483
12/21	4.850
12/21	7.633
12/22	5.400
12/22	7.783
12/22	7.883
12/23	7.017
12/23	8.333
12/24	7.800
12/24	7.950
12/24	8.417
12/25	4.417
12/25	8.250
12/25	8.450
12/26	8.083
12/26	8.267
12/26	8.283
12/27	7.717
12/27	8.050
12/27	8.333
12/28	6.133
12/28	8.100
12/28	8.217
12/29	8.100
12/29	8.217
12/29	8.367
12/30	5.533
12/30	8.333
12/30	8.483
12/31	6.950
12/31	7.700
12/31	8.083
