0.77	12.667	2019-8-16
0.78	12.683	2020-8-18
0.78	12.700	2020-8-21
0.78	12.733	2019-5-10
0.78	12.733	2019-6-6
0.78	12.733	2020-5-8
0.78	12.750	2020-8-26
0.78	12.767	2019-7-18
0.78	12.767	2019-7-22
0.79	12.817	2019-4-17
0.79	12.833	2019-7-12
0.79	12.850	2019-8-13
0.79	12.850	2019-8-14
0.79	12.867	2020-8-7
0.79	12.867	2021-5-3
0.79	12.883	2020-5-9
0.79	12.883	2021-4-20
0.80	12.883	2021-4-27
0.80	12.900	2019-6-19
0.80	12.900	2020-4-20
0.80	12.900	2021-4-30
0.80	12.917	2020-4-25
0.80	12.933	2020-6-30
0.80	12.933	2020-7-13
0.80	12.933	2020-8-20
0.81	12.950	2019-5-6
0.81	12.967	2019-4-29
0.81	12.967	2020-5-6
0.81	12.967	2021-4-24
0.81	12.983	2020-6-11
0.81	12.983	2020-8-12
0.81	13.000	2019-8-15
0.81	13.000	2020-7-23
0.82	13.033	2021-5-9
0.82	13.050	2021-4-23
0.82	13.067	2020-8-6
0.82	13.067	2021-4-26
0.82	13.083	2019-5-17
0.82	13.083	2020-8-13
0.82	13.100	2019-6-30
0.82	13.100	2019-8-7
0.83	13.100	2020-4-22
0.83	13.100	2020-5-3
0.83	13.100	2020-8-1
0.83	13.100	2021-4-22
0.83	13.117	2019-8-12
0.83	13.117	2020-5-2
0.83	13.117	2020-5-25
0.83	13.133	2019-6-25
0.84	13.133	2019-8-8
0.84	13.133	2019-8-10
0.84	13.133	2020-6-2
0.84	13.167	2020-4-28
0.84	13.183	2019-5-15
0.84	13.183	2019-5-26
0.84	13.183	2019-8-4
0.84	13.183	2019-8-11
0.85	13.233	2020-5-29
0.85	13.250	2019-8-6
0.85	13.250	2019-8-9
0.85	13.317	2019-6-18
0.85	13.317	2019-7-28
0.85	13.317	2019-8-5
0.85	13.317	2020-7-14
0.85	13.317	2021-5-8
0.86	13.333	2019-5-9
0.86	13.333	2020-8-14
0.86	13.350	2021-5-1
0.86	13.367	2020-5-5
0.86	13.367	2020-5-23
0.86	13.367	2020-7-28
0.86	13.367	2020-7-31
0.86	13.383	2019-8-1
0.86	13.400	2021-5-10
0.87	13.417	2019-6-11
0.87	13.417	2019-8-2
0.87	13.433	2019-5-11
0.87	13.433	2019-5-25
0.87	13.433	2019-6-5
0.87	13.483	2019-6-21
0.87	13.483	2019-7-30
0.87	13.483	2021-5-6
0.88	13.500	2019-7-24
0.88	13.500	2020-6-7
0.88	13.500	2020-7-29
0.88	13.517	2019-6-26
0.88	13.517	2019-7-19
0.88	13.517	2020-7-18
0.88	13.517	2020-7-30
0.88	13.533	2020-5-7
0.89	13.550	2020-7-25
0.89	13.550	2021-5-7
0.89	13.567	2019-5-23
0.89	13.567	2020-6-3
0.89	13.567	2021-5-11
0.89	13.583	2019-5-8
0.89	13.583	2019-8-3
0.89	13.617	2019-5-20
0.90	13.617	2019-5-24
0.90	13.617	2019-7-11
0.90	13.617	2019-7-29
0.90	13.633	2019-6-1
0.90	13.633	2021-5-14
0.90	13.650	2019-5-19
0.90	13.667	2019-5-16
0.90	13.667	2020-5-18
0.91	13.683	2020-7-27
0.91	13.700	2019-7-26
0.91	13.700	2021-5-12
0.91	13.717	2019-6-4
0.91	13.717	2020-5-17
0.91	13.733	2019-7-20
0.91	13.733	2019-7-25
0.91	13.733	2020-5-31
0.92	13.733	2020-7-26
0.92	13.733	2021-5-13
0.92	13.767	2020-6-13
0.92	13.767	2021-5-15
0.92	13.783	2019-6-10
0.92	13.783	2020-7-16
0.92	13.817	2020-5-28
0.92	13.833	2019-7-21
0.93	13.850	2019-5-22
0.93	13.850	2020-5-26
0.93	13.867	2019-5-27
0.93	13.867	2019-5-30
0.93	13.867	2019-6-9
0.93	13.867	2019-6-14
0.93	13.867	2019-7-27
0.93	13.867	2020-5-21
0.94	13.867	2020-6-10
0.94	13.867	2020-6-17
0.94	13.867	2020-7-15
0.94	13.867	2020-7-19
0.94	13.900	2020-6-5
0.94	13.900	2020-6-16
0.94	13.917	2019-5-18
0.94	13.917	2019-7-4
0.95	13.917	2020-5-19
0.95	13.917	2020-6-12
0.95	13.933	2019-7-8
0.95	13.933	2020-5-24
0.95	13.933	2020-5-27
0.95	13.933	2020-7-24
0.95	13.950	2020-6-20
0.95	13.950	2020-7-21
0.96	13.967	2020-7-20
0.96	13.983	2019-5-21
0.96	13.983	2019-7-15
0.96	13.983	2020-7-1
0.96	14.000	2019-7-14
0.96	14.017	2020-5-22
0.96	14.033	2019-5-31
0.96	14.033	2019-7-10
